frame,t_s,track_id,x1,y1,x2,y2,foot_x,foot_y,team,rx,ry
158405,2640.0833452014713,52,661.1444,382.6776,713.1537,457.33218,687.14905,457.33218,LHC,43.7998161315918,13.464790344238281
158405,2640.0833452014713,49,1262.4343,449.41235,1337.3945,538.38696,1299.9144,538.38696,HCAP,82.94482421875,53.23893356323242
158405,2640.0833452014713,45,330.8403,361.37155,377.48508,431.78632,354.1627,431.78632,LHC,35.7824592590332,7.13516902923584
158405,2640.0833452014713,44,47.844345,416.1686,89.69922,501.0845,68.77178,501.0845,HCAP,30.979568481445312,16.282752990722656
158405,2640.0833452014713,60,1431.2161,434.56372,1479.31,526.3348,1455.2631,526.3348,LHC,86.63394165039062,49.78456497192383
158405,2640.0833452014713,61,1078.5282,336.4334,1117.496,410.222,1098.0121,410.222,HCAP,49.70338439941406,9.064001083374023
158411,2640.183345201921,63,271.9981,488.71783,339.50098,623.57153,305.74954,623.57153,HCAP,48.99595642089844,100.5645523071289
158411,2640.183345201921,52,660.3733,383.63516,720.10364,459.9506,690.23846,459.9506,LHC,44.04311752319336,13.97243595123291
158411,2640.183345201921,58,1109.3169,498.9211,1173.8208,616.528,1141.5688,616.528,LHC,164.80816650390625,203.1578826904297
158411,2640.183345201921,55,897.2604,463.8394,945.5178,594.2174,921.3891,594.2174,HCAP,88.394287109375,97.26680755615234
158411,2640.183345201921,49,1297.0769,459.1007,1383.134,547.2213,1340.1055,547.2213,HCAP,90.50973510742188,61.82857894897461
158411,2640.183345201921,45,329.20593,357.1145,365.50394,434.0481,347.35492,434.0481,LHC,35.70649719238281,7.384932518005371
158411,2640.183345201921,60,1452.6295,436.15128,1503.4485,526.4839,1478.0391,526.4839,LHC,88.11721801757812,50.579856872558594
158411,2640.183345201921,44,48.14035,414.9981,91.84134,505.07098,69.990845,505.07098,HCAP,31.028230667114258,17.152446746826172
158411,2640.183345201921,61,1101.2432,335.97192,1143.9529,421.178,1122.598,421.178,HCAP,51.19351577758789,10.872926712036133
158417,2640.2833452023706,52,648.5313,378.56845,716.31726,462.39542,682.4243,462.39542,LHC,44.016319274902344,14.361842155456543
158417,2640.2833452023706,58,1106.3097,505.26453,1173.954,631.0351,1140.1318,631.0351,LHC,249.4735107421875,347.3721618652344
158417,2640.2833452023706,63,239.83699,484.9767,303.72977,629.3362,271.7834,629.3362,HCAP,47.845794677734375,109.16048431396484
158417,2640.2833452023706,44,12.802597,409.358,64.77468,509.06607,38.78864,509.06607,HCAP,30.31218719482422,17.713558197021484
158417,2640.2833452023706,55,883.4868,465.83325,945.0974,598.5278,914.2921,598.5278,HCAP,91.4857177734375,104.79348754882812
158417,2640.2833452023706,45,301.09125,356.5956,338.8366,431.57565,319.96393,431.57565,LHC,35.14636993408203,6.897623062133789
158417,2640.2833452023706,60,1487.0083,436.2401,1542.7218,534.54083,1514.865,534.54083,LHC,95.17208099365234,57.78445053100586
158417,2640.2833452023706,61,1122.5801,363.5201,1163.2247,446.09335,1142.9023,446.09335,HCAP,54.26789093017578,15.435259819030762
158423,2640.38334520282,58,1109.7024,507.9623,1183.8154,654.34735,1146.7589,654.34735,LHC,-7464.8720703125,-12692.82421875
158423,2640.38334520282,52,637.59906,370.0061,702.4794,461.511,670.0392,461.511,LHC,43.66006851196289,14.084468841552734
158423,2640.38334520282,63,202.51112,480.07553,259.8949,632.5344,231.203,632.5344,HCAP,45.26153564453125,112.22830963134766
158423,2640.38334520282,55,859.68823,464.5918,943.02686,607.4761,901.35754,607.4761,HCAP,99.52894592285156,124.0074234008789
158423,2640.38334520282,45,266.49158,341.9677,306.89462,428.06537,286.6931,428.06537,LHC,34.478355407714844,6.262176036834717
158423,2640.38334520282,61,1145.1682,366.0465,1191.2347,444.58704,1168.2014,444.58704,HCAP,54.76884078979492,15.374373435974121
158423,2640.38334520282,44,0.0015792847,397.97122,28.521336,495.76035,14.261457,495.76035,HCAP,29.755407333374023,14.679631233215332
158429,2640.4833452032694,55,849.0525,456.89886,952.99414,607.9221,901.0233,607.9221,HCAP,100.03398132324219,125.15153503417969
158429,2640.4833452032694,58,1119.2269,505.8837,1199.6888,670.1859,1159.4579,670.1859,LHC,-269.9620361328125,-527.1306762695312
158429,2640.4833452032694,52,635.71375,357.11432,696.14996,457.4743,665.9319,457.4743,LHC,43.309234619140625,13.30819034576416
158429,2640.4833452032694,61,1171.5349,356.52765,1232.1838,443.2552,1201.8594,443.2552,HCAP,55.51449966430664,15.4263277053833
158429,2640.4833452032694,63,172.41397,468.57825,226.30603,621.1881,199.36,621.1881,HCAP,40.67177963256836,88.31672668457031
158429,2640.4833452032694,45,235.99347,338.508,288.0292,420.1855,262.01135,420.1855,LHC,33.92101287841797,5.194036960601807
158435,2640.583345203719,55,849.58215,465.27072,937.4492,615.6722,893.5157,615.6722,HCAP,109.95330047607422,147.9835662841797
158435,2640.583345203719,58,1127.3551,512.9222,1211.3416,692.20276,1169.3484,692.20276,LHC,-100.69322967529297,-242.33595275878906
158435,2640.583345203719,52,639.36206,349.4405,693.54407,461.26813,666.45306,461.26813,LHC,43.55864334106445,14.007311820983887
158435,2640.583345203719,61,1200.3723,355.31168,1259.0637,445.97205,1229.718,445.97205,HCAP,56.62165069580078,16.240537643432617
158435,2640.583345203719,45,222.22536,334.02216,285.1803,418.04984,253.70282,418.04984,LHC,33.748634338378906,4.907739639282227
158435,2640.583345203719,60,1501.6849,478.26782,1590.8599,592.083,1546.2725,592.083,LHC,185.20924377441406,169.1616668701172
158441,2640.6833452041687,58,1118.7656,519.1378,1196.7593,698.3147,1157.7625,698.3147,LHC,-83.2918930053711,-215.3730926513672
158441,2640.6833452041687,61,1209.8169,354.62787,1267.2727,441.92212,1238.5448,441.92212,HCAP,56.34333801269531,15.506556510925293
158441,2640.6833452041687,52,646.04065,351.762,700.42896,466.08142,673.2348,466.08142,LHC,44.03863525390625,14.9878511428833
158441,2640.6833452041687,60,1510.007,482.9165,1602.9521,600.1386,1556.4795,600.1386,LHC,223.43006896972656,215.5801544189453
158441,2640.6833452041687,45,233.06099,338.04102,302.68378,416.94495,267.87238,416.94495,LHC,33.9744758605957,4.861519813537598
158441,2640.6833452041687,55,850.9835,466.27313,923.0554,614.87494,887.0195,614.87494,HCAP,107.64449310302734,144.21815490722656
158447,2640.783345204618,61,1219.6235,352.65753,1283.2788,446.33392,1251.4512,446.33392,HCAP,57.27681350708008,16.528261184692383
158447,2640.783345204618,60,1497.3081,486.85895,1602.264,611.33057,1549.7861,611.33057,LHC,307.16949462890625,321.51971435546875
158447,2640.783345204618,52,653.4241,356.04785,709.1483,470.68277,681.2862,470.68277,LHC,44.55973434448242,15.986515998840332
158447,2640.783345204618,45,258.3094,339.37183,323.2719,414.3225,290.79065,414.3225,LHC,34.324920654296875,4.694901466369629
158447,2640.783345204618,58,1106.1464,528.99036,1184.521,716.76953,1145.3337,716.76953,LHC,-50.208683013916016,-161.44825744628906
158447,2640.783345204618,55,838.2786,466.08847,904.0501,595.9972,871.16437,595.9972,HCAP,84.80265808105469,96.43828582763672
158447,2640.783345204618,44,0.020579338,376.1522,41.526108,468.929,20.773344,468.929,HCAP,29.90746307373047,10.092253684997559
158453,2640.8833452050676,58,1080.7029,536.23016,1168.1011,729.5809,1124.402,729.5809,LHC,-36.211795806884766,-139.85035705566406
158453,2640.8833452050676,52,662.09607,358.65814,712.24646,475.3034,687.17126,475.3034,LHC,45.051876068115234,17.017154693603516
158453,2640.8833452050676,63,153.24092,466.49048,213.5485,619.68713,183.39471,619.68713,HCAP,39.41313552856445,84.98282623291016
158453,2640.8833452050676,44,0.62465286,373.06384,60.131023,470.5957,30.377838,470.5957,HCAP,30.093847274780273,10.421374320983887
158453,2640.8833452050676,61,1233.6244,357.69278,1281.429,444.3066,1257.5266,444.3066,HCAP,57.17558670043945,16.168684005737305
158453,2640.8833452050676,60,1511.6204,487.5218,1610.2649,624.4768,1560.9426,624.4768,LHC,649.3197021484375,744.6974487304688
158453,2640.8833452050676,55,831.2732,464.75748,894.9335,589.75085,863.10333,589.75085,HCAP,79.58345794677734,85.85132598876953
158459,2640.9833452055173,44,12.694702,365.75555,81.897964,471.93127,47.296333,471.93127,HCAP,30.427364349365234,10.759495735168457
158459,2640.9833452055173,61,1229.2715,359.50323,1292.7688,446.02863,1261.0201,446.02863,HCAP,57.50473403930664,16.558929443359375
158459,2640.9833452055173,60,1504.168,491.42587,1608.2734,639.17676,1556.2207,639.17676,LHC,-2060.717041015625,-2634.325927734375
158459,2640.9833452055173,58,1054.1687,539.7008,1144.7334,743.69324,1099.451,743.69324,LHC,-25.127849578857422,-122.90487670898438
158459,2640.9833452055173,52,665.8104,363.71933,712.4391,478.55484,689.12476,478.55484,LHC,45.35480880737305,17.750280380249023
158459,2640.9833452055173,57,405.05127,309.82718,449.562,376.08188,427.30664,376.08188,HCAP,35.86540603637695,1.582542896270752
158459,2640.9833452055173,55,822.6029,463.2139,882.0145,586.11755,852.3087,586.11755,HCAP,76.44518280029297,80.13236236572266
158465,2641.083345205967,52,665.15027,373.86127,705.65967,483.83588,685.40497,483.83588,LHC,45.68072509765625,18.919599533081055
158465,2641.083345205967,44,30.989914,363.3023,99.801865,467.30576,65.39589,467.30576,HCAP,30.770042419433594,10.171586990356445
158465,2641.083345205967,61,1230.7852,358.9516,1309.5681,447.8153,1270.1766,447.8153,HCAP,58.010643005371094,17.027196884155273
158465,2641.083345205967,58,1024.0404,535.487,1101.8386,745.307,1062.9395,745.307,LHC,-23.23904800415039,-122.80887603759766
158465,2641.083345205967,55,806.7367,462.3957,894.7209,584.3639,850.72876,584.3639,HCAP,75.32819366455078,77.78145599365234
158465,2641.083345205967,60,1496.1709,501.37756,1588.6007,644.0213,1542.3857,644.0213,LHC,-877.1187744140625,-1167.5665283203125
158471,2641.183345206416,52,664.67786,379.64758,711.87756,484.70306,688.2777,484.70306,LHC,45.831756591796875,19.15658950805664
158471,2641.183345206416,44,57.27436,353.7235,125.86803,462.4574,91.5712,462.4574,HCAP,31.255918502807617,9.627294540405273
158471,2641.183345206416,58,994.9706,531.41693,1075.8497,756.176,1035.4102,756.176,LHC,-16.69590187072754,-113.15020751953125
158471,2641.183345206416,55,793.79443,461.77927,874.5868,585.14526,834.1906,585.14526,HCAP,74.45396423339844,77.82780456542969
158471,2641.183345206416,57,413.172,319.87872,457.69107,401.23346,435.43152,401.23346,HCAP,36.523860931396484,4.046416759490967
158471,2641.183345206416,60,1472.1484,505.18518,1573.2461,656.59283,1522.6973,656.59283,LHC,-320.82257080078125,-472.9649353027344
158471,2641.183345206416,61,1244.6628,360.5613,1305.3552,441.86353,1275.009,441.86353,HCAP,57.33616638183594,15.84028148651123
158477,2641.2833452068658,58,955.7805,529.5192,1036.247,755.79987,996.01373,755.79987,LHC,-15.856356620788574,-114.99430847167969
158477,2641.2833452068658,52,656.4934,380.47238,706.0293,494.443,681.26135,494.443,LHC,46.48835372924805,21.510643005371094
158477,2641.2833452068658,44,79.89302,349.4362,140.53732,457.22653,110.21517,457.22653,HCAP,31.581005096435547,8.992352485656738
158477,2641.2833452068658,55,770.2705,458.75107,879.0531,591.0071,824.6618,591.0071,HCAP,77.05279541015625,85.16687774658203
158477,2641.2833452068658,60,1436.6255,495.7792,1566.1372,670.963,1501.3813,670.963,LHC,-173.68873596191406,-289.0373840332031
158483,2641.3833452073154,52,654.09436,380.93103,705.708,490.90753,679.9012,490.90753,LHC,46.13080978393555,20.581623077392578
158483,2641.3833452073154,61,1237.602,372.48862,1302.4836,445.9109,1270.0428,445.9109,HCAP,57.74317932128906,16.623458862304688
158483,2641.3833452073154,67,1425.8699,334.5197,1472.9875,429.78415,1449.4287,429.78415,LHC,60.48693084716797,15.085936546325684
158483,2641.3833452073154,44,109.61694,352.8413,168.24191,449.51367,138.92943,449.51367,HCAP,32.061912536621094,8.10547924041748
158483,2641.3833452073154,58,919.1999,529.6814,1004.71124,753.6814,961.95557,753.6814,LHC,-15.979514122009277,-118.42733764648438
158483,2641.3833452073154,55,762.0421,454.28467,864.4541,586.543,813.2481,586.543,HCAP,73.5618896484375,78.40493774414062
158483,2641.3833452073154,60,1449.0187,521.66943,1543.065,661.307,1496.0417,661.307,LHC,-260.8922119140625,-403.0948181152344
158489,2641.483345207765,52,652.6788,383.45508,704.9305,495.77454,678.8046,495.77454,LHC,46.53955078125,21.83310317993164
158489,2641.483345207765,49,1412.2227,503.60934,1496.6956,653.52515,1454.4591,653.52515,HCAP,-457.5599670410156,-676.1223754882812
158489,2641.483345207765,61,1244.0376,371.02194,1319.1493,445.65372,1281.5935,445.65372,HCAP,58.03460693359375,16.683971405029297
158489,2641.483345207765,58,887.2527,528.0762,970.0919,755.50543,928.6723,755.50543,LHC,-14.165760040283203,-117.99089050292969
158489,2641.483345207765,44,142.21835,350.72528,196.35693,445.36096,169.28764,445.36096,HCAP,32.5846061706543,7.742620468139648
158489,2641.483345207765,55,753.85504,460.86157,831.66174,574.8119,792.7584,574.8119,HCAP,66.74549102783203,64.42285919189453
158495,2641.5833452082143,58,860.4139,527.22534,943.3202,752.0194,901.86707,752.0194,LHC,13.06371784210205,-86.01136779785156
158495,2641.5833452082143,52,645.8546,382.37054,701.81714,497.85938,673.8359,497.85938,LHC,36.40271759033203,18.849224090576172
158495,2641.5833452082143,61,1249.756,370.68134,1319.5272,446.40704,1284.6416,446.40704,HCAP,47.92210388183594,12.043230056762695
158495,2641.5833452082143,55,750.161,452.92667,814.61145,589.0759,782.3862,589.0759,HCAP,50.926029205322266,77.45889282226562
158495,2641.5833452082143,49,1411.6036,527.1998,1478.4056,644.29193,1445.0046,644.29193,HCAP,-155.0500946044922,-326.2298583984375
158495,2641.5833452082143,45,175.25851,351.59583,218.09671,440.76178,196.67761,440.76178,LHC,27.202198028564453,6.474612236022949
158501,2641.683345208664,49,1368.5474,504.70322,1479.0165,648.80396,1423.782,648.80396,HCAP,-124.68978881835938,-282.3575134277344
158501,2641.683345208664,52,630.1877,385.80762,696.1659,500.6142,663.17676,500.6142,LHC,36.23830795288086,19.4602108001709
158501,2641.683345208664,58,830.10803,523.98047,914.13635,751.2766,872.1222,751.2766,LHC,13.785421371459961,-87.55799865722656
158501,2641.683345208664,61,1249.0388,369.16425,1304.6672,446.25797,1276.853,446.25797,HCAP,47.71804428100586,11.971114158630371
158501,2641.683345208664,55,735.8889,443.4451,800.98846,582.0408,768.4387,582.0408,HCAP,48.111961364746094,67.20774841308594
158501,2641.683345208664,68,1481.3901,332.9323,1530.585,428.25687,1505.9875,428.25687,LHC,51.49283981323242,10.047708511352539
158507,2641.7833452091136,58,799.12683,523.0816,883.8779,743.31165,841.5024,743.31165,LHC,13.290457725524902,-94.54710388183594
158507,2641.7833452091136,52,617.2025,390.65192,687.7245,495.57922,652.4635,495.57922,LHC,35.81032180786133,18.107799530029297
158507,2641.7833452091136,55,715.6321,436.86603,788.6974,581.1257,752.16473,581.1257,HCAP,46.92457580566406,65.33406829833984
158507,2641.7833452091136,69,170.49814,454.99298,240.26144,622.8939,205.37979,622.8939,HCAP,17.470783233642578,93.33838653564453
158507,2641.7833452091136,68,1499.8904,331.05975,1547.0012,424.23462,1523.4458,424.23462,LHC,51.48228454589844,9.473471641540527
158507,2641.7833452091136,49,1327.2302,506.70172,1464.073,651.5004,1395.6516,651.5004,HCAP,-112.2783432006836,-269.0705871582031
158507,2641.7833452091136,61,1264.3202,381.1418,1293.9946,442.17087,1279.1575,442.17087,HCAP,47.40342712402344,11.248984336853027
158513,2641.8833452095632,58,774.4618,522.7815,856.60693,744.5656,815.53436,744.5656,LHC,14.353034019470215,-94.69630432128906
158513,2641.8833452095632,55,713.59534,429.4271,787.95325,562.0504,750.7743,562.0504,HCAP,43.57199478149414,47.69629669189453
158513,2641.8833452095632,49,1306.0281,503.58957,1426.4103,657.6227,1366.2192,657.6227,HCAP,-86.22905731201172,-230.85955810546875
158513,2641.8833452095632,52,614.3533,391.4956,684.48145,495.53815,649.41736,495.53815,LHC,35.736595153808594,18.07305145263672
158513,2641.8833452095632,68,1523.4055,326.63477,1571.2095,424.46695,1547.3075,424.46695,LHC,52.08393478393555,9.62678050994873
158513,2641.8833452095632,69,180.06142,454.4977,257.17557,623.1264,218.6185,623.1264,HCAP,18.10791015625,94.89773559570312
158513,2641.8833452095632,61,1251.5203,359.8092,1305.669,448.70508,1278.5946,448.70508,HCAP,47.99020004272461,12.436945915222168
158519,2641.9833452100124,58,752.67126,523.5222,835.1643,744.0254,793.9178,744.0254,LHC,14.964743614196777,-96.11201477050781
158519,2641.9833452100124,52,625.8133,391.38885,692.1151,492.9225,658.96423,492.9225,LHC,35.880367279052734,17.52535057067871
158519,2641.9833452100124,69,198.21457,448.75214,276.0191,616.5946,237.11684,616.5946,HCAP,20.251707077026367,84.5368881225586
158519,2641.9833452100124,68,1553.5243,327.81665,1602.1589,423.53018,1577.8416,423.53018,LHC,52.7244873046875,9.622881889343262
158519,2641.9833452100124,49,1294.3738,499.83667,1381.9435,652.4104,1338.1587,652.4104,HCAP,-114.35484313964844,-289.6936950683594
158519,2641.9833452100124,55,733.8872,422.64047,793.8697,537.3752,763.8784,537.3752,HCAP,41.35211944580078,33.5142707824707
158519,2641.9833452100124,61,1263.8341,356.7434,1322.3047,442.12238,1293.0693,442.12238,HCAP,47.73084259033203,11.31600570678711
158525,2642.083345210462,69,216.48029,446.92905,287.652,607.2864,252.06615,607.2864,HCAP,22.21489143371582,71.93418884277344
158525,2642.083345210462,52,638.34436,386.85498,696.6876,485.7235,667.516,485.7235,LHC,35.8555908203125,15.96081829071045
158525,2642.083345210462,68,1586.4939,329.14264,1630.9094,423.653,1608.7017,423.653,LHC,53.502140045166016,9.79539680480957
158525,2642.083345210462,58,735.14966,529.20374,815.1692,739.6851,775.1594,739.6851,LHC,14.818427085876465,-100.85315704345703
158525,2642.083345210462,49,1285.8667,497.73038,1363.7363,662.99646,1324.8015,662.99646,HCAP,-69.78128814697266,-210.3561248779297
158525,2642.083345210462,55,749.8612,423.06674,803.5223,553.24536,776.6918,553.24536,HCAP,43.548736572265625,42.39466094970703
158525,2642.083345210462,61,1278.3909,365.80865,1324.2351,437.58572,1301.313,437.58572,HCAP,47.520835876464844,10.574397087097168
158531,2642.1833452109117,52,653.5154,385.3159,705.56836,479.6793,679.5419,479.6793,LHC,35.94228744506836,14.769983291625977
158531,2642.1833452109117,69,232.53163,449.15964,308.4522,607.12805,270.4919,607.12805,HCAP,23.07057762145996,72.72314453125
158531,2642.1833452109117,68,1618.0525,330.0139,1662.3193,423.98218,1640.1859,423.98218,LHC,54.334312438964844,10.008710861206055
158531,2642.1833452109117,55,763.11676,420.48615,822.7454,540.06885,792.9311,540.06885,HCAP,42.671592712402344,35.34755325317383
158531,2642.1833452109117,49,1235.2616,491.97717,1341.0541,641.2237,1288.1578,641.2237,HCAP,-293.6243591308594,-657.8922119140625
158531,2642.1833452109117,58,717.15576,523.0287,795.74536,738.18896,756.45056,738.18896,LHC,15.20631217956543,-103.28878784179688
158531,2642.1833452109117,61,1295.9199,374.47495,1336.8726,436.7645,1316.3962,436.7645,HCAP,47.80100631713867,10.513056755065918
158537,2642.283345211361,69,248.42757,445.81686,327.07495,604.1021,287.75125,604.1021,HCAP,24.144723892211914,69.80343627929688
158537,2642.283345211361,58,689.63654,522.9952,769.1271,741.4279,729.38184,741.4279,LHC,16.765356063842773,-101.57803344726562
158537,2642.283345211361,52,663.1562,382.2756,713.7833,475.1683,688.4697,475.1683,LHC,36.002628326416016,13.926897048950195
158537,2642.283345211361,55,762.999,410.75876,839.1698,537.52563,801.0844,537.52563,HCAP,42.70695114135742,34.24996566772461
158537,2642.283345211361,68,1640.354,332.45343,1684.7102,423.6568,1662.5321,423.6568,LHC,54.862979888916016,10.067534446716309
158537,2642.283345211361,57,348.5408,345.40503,385.77878,434.14252,367.1598,434.14252,HCAP,29.79958152770996,6.2544450759887695
158537,2642.283345211361,49,1237.5298,484.72565,1320.7798,641.6773,1279.1548,641.6773,HCAP,-289.4893493652344,-656.854736328125
158537,2642.283345211361,61,1292.632,355.2877,1332.431,435.94016,1312.5315,435.94016,HCAP,47.637855529785156,10.354806900024414
158543,2642.3833452118106,70,1710.6017,445.39984,1795.8761,586.83636,1753.2389,586.83636,LHC,252.6147003173828,249.85997009277344
158543,2642.3833452118106,69,258.8834,445.3375,343.20056,594.38586,301.042,594.38586,HCAP,25.426637649536133,59.77228546142578
158543,2642.3833452118106,55,780.5314,402.0865,854.4723,529.55096,817.50183,529.55096,HCAP,42.49407958984375,30.910898208618164
158543,2642.3833452118106,58,665.70233,524.53064,745.02325,741.83826,705.3628,741.83826,LHC,17.71726417541504,-102.44776916503906
158543,2642.3833452118106,52,677.9938,376.29227,726.34845,470.82156,702.17114,470.82156,LHC,36.16556930541992,13.179282188415527
158543,2642.3833452118106,49,1214.7844,479.999,1297.8606,621.47,1256.3225,621.47,HCAP,304.5140686035156,537.0657958984375
158543,2642.3833452118106,57,368.37146,345.79095,407.62854,434.1915,388.0,434.1915,HCAP,30.117685317993164,6.328678131103516
158543,2642.3833452118106,68,1660.6315,334.20282,1701.7284,423.7641,1681.1799,423.7641,LHC,55.3569450378418,10.181658744812012
158543,2642.3833452118106,61,1295.5386,353.91174,1336.5784,433.04846,1316.0585,433.04846,HCAP,47.46822738647461,9.8955659866333
158549,2642.4833452122602,49,1194.5641,479.40277,1270.7405,629.5965,1232.6523,629.5965,HCAP,726.4843139648438,1442.78369140625
158549,2642.4833452122602,58,637.1659,526.71436,717.8611,746.70557,677.5135,746.70557,LHC,19.439594268798828,-99.3355941772461
158549,2642.4833452122602,70,1709.3976,442.71414,1792.831,586.03503,1751.1143,586.03503,LHC,243.62548828125,239.31654357910156
158549,2642.4833452122602,69,270.53278,437.87054,352.0696,585.51984,311.3012,585.51984,HCAP,26.30529022216797,52.28178787231445
158549,2642.4833452122602,52,698.82623,370.24173,744.5421,460.09488,721.6842,460.09488,LHC,36.253971099853516,11.379222869873047
158549,2642.4833452122602,68,1677.7961,335.0939,1722.5361,425.59717,1700.1661,425.59717,LHC,56.09955978393555,10.599458694458008
158549,2642.4833452122602,57,387.9222,344.73154,427.4111,435.19318,407.66666,435.19318,HCAP,30.41978645324707,6.513762474060059
158549,2642.4833452122602,55,813.2968,396.47662,868.55914,517.90393,840.928,517.90393,HCAP,42.20659255981445,26.667686462402344
158549,2642.4833452122602,61,1298.9995,349.73895,1339.6234,432.60187,1319.3115,432.60187,HCAP,47.50434494018555,9.838935852050781
158555,2642.58334521271,70,1707.1959,440.0809,1809.1681,583.15924,1758.182,583.15924,LHC,214.69387817382812,260.92523193359375
158555,2642.58334521271,69,280.95035,440.31088,357.23474,571.30493,319.09253,571.30493,HCAP,12.544305801391602,38.70596694946289
158555,2642.58334521271,58,610.4116,529.03656,697.3108,746.1914,653.8612,746.1914,LHC,37.98851776123047,-82.07220458984375
158555,2642.58334521271,68,1696.3715,337.9401,1742.5294,424.85165,1719.4504,424.85165,LHC,47.74393844604492,6.85946798324585
158555,2642.58334521271,52,713.1056,367.22955,758.0875,450.2093,735.59656,450.2093,LHC,28.858800888061523,7.432854175567627
158555,2642.58334521271,49,1164.7478,478.65463,1266.215,615.07275,1215.4814,615.07275,HCAP,137.99624633789062,419.05841064453125
158555,2642.58334521271,61,1301.0703,347.5257,1342.9507,430.98273,1322.0105,430.98273,HCAP,39.36411666870117,6.5141401290893555
158555,2642.58334521271,57,407.031,350.2046,443.31857,438.1712,425.1748,438.1712,HCAP,24.38509178161621,5.1202616691589355
158555,2642.58334521271,55,838.10266,393.82544,887.17676,508.49268,862.6397,508.49268,HCAP,31.181549072265625,19.96966552734375
158561,2642.683345213159,70,1713.1666,437.93436,1816.5238,581.06836,1764.8452,581.06836,LHC,198.71954345703125,234.35919189453125
158561,2642.683345213159,69,297.0396,438.28793,367.50232,570.9318,332.27097,570.9318,HCAP,12.950764656066895,38.76940155029297
158561,2642.683345213159,49,1154.5499,475.33328,1244.9253,608.0144,1199.7375,608.0144,HCAP,92.63417053222656,245.03781127929688
158561,2642.683345213159,58,590.4802,530.20715,674.77167,750.3166,632.626,750.3166,LHC,38.526519775390625,-80.23667907714844
158561,2642.683345213159,52,728.0366,365.02368,781.9835,447.17075,755.0101,447.17075,LHC,29.20901870727539,7.073453426361084
158561,2642.683345213159,68,1717.9995,339.48236,1768.8142,426.60944,1743.4069,426.60944,LHC,48.503639221191406,7.21528959274292
158561,2642.683345213159,55,870.05273,400.5424,921.631,494.0029,895.84186,494.0029,HCAP,31.91496467590332,16.306320190429688
158561,2642.683345213159,61,1307.186,346.02747,1352.3341,429.29712,1329.76,429.29712,HCAP,39.444801330566406,6.300538539886475
158567,2642.7833452136088,58,565.28705,531.29553,656.3635,751.6736,610.8253,751.6736,LHC,39.29467010498047,-80.2309799194336
158567,2642.7833452136088,49,1138.4368,469.3547,1229.6321,604.041,1184.0344,604.041,HCAP,78.41495513916016,194.01324462890625
158567,2642.7833452136088,69,312.48553,442.62973,378.4254,565.9542,345.45547,565.9542,HCAP,14.1314697265625,36.203819274902344
158567,2642.7833452136088,70,1719.8254,434.5784,1809.8042,580.53674,1764.8148,580.53674,LHC,194.09771728515625,227.35716247558594
158567,2642.7833452136088,55,877.24146,389.39868,948.21204,490.1479,912.72675,490.1479,HCAP,32.27568817138672,15.489529609680176
158567,2642.7833452136088,61,1299.2216,346.58487,1358.9817,430.6085,1329.1016,430.6085,HCAP,39.49114227294922,6.482442855834961
158567,2642.7833452136088,68,1746.0494,340.63568,1795.8278,429.10098,1770.9386,429.10098,LHC,49.46049880981445,7.71693229675293
158567,2642.7833452136088,52,743.6306,362.01776,802.23724,443.7373,772.93396,443.7373,LHC,29.529800415039062,6.6648335456848145
158573,2642.8833452140584,49,1125.0295,463.11694,1202.5374,602.2156,1163.7834,602.2156,HCAP,70.92657470703125,172.3944854736328
158573,2642.8833452140584,58,542.1294,534.35583,644.3674,754.07153,593.2484,754.07153,LHC,39.78700256347656,-79.41870880126953
158573,2642.8833452140584,70,1727.4569,431.266,1797.7255,578.4808,1762.5912,578.4808,LHC,177.33868408203125,202.54991149902344
158573,2642.8833452140584,52,755.88696,358.21298,820.19836,436.22507,788.04266,436.22507,LHC,29.815086364746094,5.744417667388916
158573,2642.8833452140584,69,324.47992,437.11707,389.97748,560.51495,357.2287,560.51495,HCAP,15.24880313873291,33.58816909790039
158573,2642.8833452140584,61,1314.0801,349.5836,1367.927,430.17252,1341.0035,430.17252,HCAP,39.71329116821289,6.456348896026611
158573,2642.8833452140584,68,1772.9495,342.53745,1824.5614,432.2417,1798.7554,432.2417,LHC,50.546138763427734,8.354999542236328
158573,2642.8833452140584,55,915.17596,378.84503,967.44086,481.67102,941.3084,481.67102,HCAP,32.828819274902344,13.753232955932617
158579,2642.983345214508,58,532.32056,530.0426,634.09204,753.75586,583.2063,753.75586,LHC,40.22518539428711,-79.99697875976562
158579,2642.983345214508,49,1124.7719,462.45703,1196.2617,600.49457,1160.5168,600.49457,HCAP,67.94854736328125,160.03672790527344
158579,2642.983345214508,70,1746.3732,429.75375,1814.2255,583.6162,1780.2993,583.6162,LHC,237.8640594482422,287.7943115234375
158579,2642.983345214508,69,347.74603,438.2448,411.2047,559.8439,379.47537,559.8439,HCAP,15.896890640258789,33.6440315246582
158579,2642.983345214508,52,780.2461,354.74524,841.589,432.46088,810.91754,432.46088,LHC,30.1945858001709,5.341437339782715
158579,2642.983345214508,68,1812.0469,343.36597,1864.6516,435.43112,1838.3492,435.43112,LHC,52.026512145996094,9.088384628295898
158579,2642.983345214508,55,945.1006,373.15018,995.4967,474.4249,970.29865,474.4249,HCAP,33.3629264831543,12.410918235778809
