t_s,period,team,number,name,rx,ry
3427.88,3,HCAP,,,35.0,0.18
3428.08,3,HCAP,,,35.58,1.68
3427.18,3,HCAP,,,39.83,2.37
3427.28,3,HCAP,,,40.09,2.38
3427.38,3,HCAP,,,40.43,2.37
3427.48,3,HCAP,,,40.86,2.67
3427.58,3,HCAP,,,41.15,2.92
3427.68,3,HCAP,,,41.61,3.21
3428.68,3,HCAP,,,48.05,4.04
3428.98,3,HCAP,,,58.64,12.85
3429.08,3,HCAP,,,58.18,12.64
3429.58,3,HCAP,,,56.71,8.53
3429.68,3,HCAP,,,57.8,8.67
3429.88,3,HCAP,,,59.36,9.44
3428.08,3,LHC,,,49.22,9.09
3428.18,3,LHC,,,48.62,8.77
3428.28,3,LHC,,,52.14,9.37
3428.38,3,LHC,,,50.38,7.73
3428.48,3,LHC,,,49.6,7.11
3428.58,3,LHC,,,49.0,6.78
3429.68,3,LHC,,,45.84,3.5
3429.78,3,LHC,,,45.41,3.5
3429.88,3,LHC,,,45.37,3.83
3429.98,3,LHC,,,45.12,3.89
3430.08,3,LHC,,,45.1,4.26
3430.18,3,LHC,,,44.78,3.9
3430.28,3,LHC,,,45.16,4.73
3430.38,3,LHC,,,45.28,4.97
3430.48,3,LHC,,,45.47,5.35
3430.58,3,LHC,,,45.2,5.12
3430.68,3,LHC,,,45.05,5.2
3430.78,3,LHC,,,45.07,5.38
3430.88,3,LHC,,,44.9,5.57
3430.98,3,LHC,,,44.84,5.65
3431.08,3,LHC,,,45.06,6.18
3431.18,3,LHC,,,45.21,6.35
3431.28,3,LHC,,,45.48,6.75
3431.38,3,LHC,,,45.99,7.5
3431.48,3,LHC,,,46.46,8.16
3431.58,3,LHC,,,47.05,8.78
3431.68,3,LHC,,,47.57,9.05
3431.78,3,LHC,,,47.91,9.24
3431.88,3,LHC,,,48.71,9.95
3431.98,3,LHC,,,49.8,11.01
3432.08,3,LHC,,,50.76,11.92
3432.18,3,LHC,,,51.59,12.56
3432.28,3,LHC,,,52.86,13.57
3432.38,3,LHC,,,53.72,14.12
3432.48,3,LHC,,,54.96,15.35
3432.58,3,LHC,,,56.62,17.02
3432.68,3,LHC,,,58.17,18.4
3432.78,3,LHC,,,59.64,19.22
3433.08,3,LHC,,,61.08,19.87
3434.18,3,LHC,,,61.83,14.23
3434.28,3,LHC,,,61.12,14.51
3434.38,3,LHC,,,60.19,14.27
3434.48,3,LHC,,,58.64,13.4
3434.58,3,LHC,,,57.28,12.88
3434.68,3,LHC,,,55.59,11.95
3434.78,3,LHC,,,55.24,12.24
3434.88,3,LHC,,,55.16,13.12
3434.98,3,LHC,,,54.11,12.71
3435.08,3,LHC,,,53.29,12.35
3435.18,3,LHC,,,54.83,14.18
3435.28,3,LHC,,,50.86,13.65
3435.38,3,LHC,,,44.69,3.96
3436.38,3,LHC,,,33.39,0.32
3429.08,3,LHC,,,35.97,2.32
3429.18,3,LHC,,,36.06,2.63
3429.28,3,LHC,,,36.02,2.9
3429.38,3,LHC,,,35.98,3.0
3429.48,3,LHC,,,36.0,3.19
3429.58,3,LHC,,,36.0,3.22
3429.68,3,LHC,,,35.97,3.31
3429.78,3,LHC,,,35.96,3.62
3429.88,3,LHC,,,36.14,4.52
3429.98,3,LHC,,,36.22,4.65
3430.08,3,LHC,,,36.27,4.59
3430.18,3,LHC,,,36.44,4.72
3430.28,3,LHC,,,36.68,5.01
3430.38,3,LHC,,,36.9,5.14
3430.48,3,LHC,,,37.19,5.49
3430.58,3,LHC,,,37.39,5.51
3430.68,3,LHC,,,37.51,5.39
3430.78,3,LHC,,,37.68,5.46
3430.88,3,LHC,,,37.64,4.82
3430.98,3,LHC,,,37.81,4.95
3431.08,3,LHC,,,37.85,4.63
3431.18,3,LHC,,,37.85,4.29
3431.28,3,LHC,,,37.91,4.06
3431.38,3,LHC,,,37.9,3.91
3431.48,3,LHC,,,37.78,3.51
3431.58,3,LHC,,,37.7,3.13
3431.68,3,LHC,,,37.61,2.92
3431.78,3,LHC,,,37.26,2.22
3431.88,3,LHC,,,37.11,1.91
3431.98,3,LHC,,,36.95,1.69
3432.08,3,LHC,,,36.76,1.42
3432.18,3,LHC,,,36.46,1.11
3432.28,3,LHC,,,36.13,0.78
3432.38,3,LHC,,,35.83,0.64
3434.68,3,LHC,,,33.54,0.05
3434.78,3,LHC,,,33.72,0.08
3429.08,3,HCAP,,,46.9,7.02
3429.18,3,HCAP,,,47.94,8.2
3429.28,3,HCAP,,,48.64,8.98
3429.38,3,HCAP,,,49.29,9.26
3429.48,3,HCAP,,,48.49,7.12
3429.58,3,HCAP,,,51.47,10.96
3429.68,3,HCAP,,,53.15,12.55
3429.78,3,HCAP,,,53.88,13.06
3429.88,3,HCAP,,,55.15,13.9
3429.98,3,HCAP,,,56.48,14.86
3430.08,3,HCAP,,,58.2,16.15
3430.18,3,HCAP,,,59.6,16.9
3429.28,3,HCAP,,,34.75,0.23
3429.38,3,HCAP,,,34.75,0.24
3429.48,3,HCAP,,,34.75,0.22
3429.78,3,HCAP,,,34.71,0.15
3429.88,3,HCAP,,,34.74,0.21
3429.98,3,HCAP,,,34.74,0.2
3430.08,3,HCAP,,,34.75,0.23
3430.18,3,HCAP,,,34.77,0.24
3430.28,3,HCAP,,,34.8,0.37
3430.38,3,HCAP,,,34.78,0.33
3430.48,3,HCAP,,,34.8,0.31
3430.58,3,HCAP,,,34.77,0.3
3430.68,3,HCAP,,,34.8,0.4
3430.78,3,HCAP,,,34.79,0.41
3431.28,3,HCAP,,,34.65,0.24
3431.38,3,HCAP,,,34.67,0.41
3431.68,3,HCAP,,,34.53,0.68
3431.78,3,HCAP,,,34.35,0.5
3431.88,3,HCAP,,,34.22,0.5
3431.98,3,HCAP,,,34.14,0.54
3432.08,3,HCAP,,,34.08,0.52
3432.18,3,HCAP,,,33.97,0.26
3432.38,3,HCAP,,,33.92,0.19
3432.78,3,HCAP,,,33.61,0.1
3433.28,3,HCAP,,,33.35,0.03
3429.48,3,HCAP,,,50.31,6.22
3429.58,3,HCAP,,,50.73,6.72
3429.68,3,HCAP,,,51.36,7.42
3429.78,3,HCAP,,,51.61,7.71
3429.88,3,HCAP,,,52.14,7.93
3429.98,3,HCAP,,,52.75,8.22
3430.08,3,HCAP,,,53.61,8.8
3432.18,3,HCAP,,,61.25,13.03
3432.68,3,HCAP,,,54.7,4.65
3432.78,3,HCAP,,,54.79,4.83
3432.88,3,HCAP,,,54.56,4.85
3432.98,3,HCAP,,,53.9,4.46
3433.08,3,HCAP,,,53.9,4.66
3433.18,3,HCAP,,,53.74,4.69
3433.28,3,HCAP,,,53.8,4.64
3433.38,3,HCAP,,,53.46,4.74
3433.48,3,HCAP,,,54.1,5.52
3433.58,3,HCAP,,,53.41,5.09
3433.68,3,HCAP,,,53.0,5.04
3433.78,3,HCAP,,,52.0,4.57
3433.88,3,HCAP,,,51.7,4.73
3433.98,3,HCAP,,,51.22,4.64
3434.08,3,HCAP,,,50.54,4.32
3434.18,3,HCAP,,,49.96,4.12
3434.28,3,HCAP,,,49.37,4.16
3434.38,3,HCAP,,,48.84,4.04
3434.48,3,HCAP,,,48.12,3.58
3434.58,3,HCAP,,,47.68,3.53
3434.68,3,HCAP,,,46.93,3.0
3434.78,3,HCAP,,,46.85,3.34
3434.88,3,HCAP,,,46.47,3.34
3435.08,3,HCAP,,,45.68,3.13
3435.68,3,HCAP,,,40.17,1.29
3431.78,3,HCAP,,,59.18,14.64
3431.88,3,HCAP,,,58.9,14.77
3431.98,3,HCAP,,,59.04,15.31
3432.08,3,HCAP,,,59.11,15.57
3432.18,3,HCAP,,,59.77,16.52
3432.28,3,HCAP,,,59.78,16.36
3432.38,3,HCAP,,,60.29,17.05
3432.48,3,HCAP,,,60.58,17.51
3432.58,3,HCAP,,,61.09,18.07
3432.68,3,HCAP,,,61.82,19.09
3434.58,3,HCAP,,,61.22,12.49
3432.18,3,LHC,,,50.6,3.04
3432.28,3,LHC,,,50.9,3.5
3432.38,3,LHC,,,50.65,3.34
3432.48,3,LHC,,,50.95,3.86
3432.58,3,LHC,,,49.9,2.7
3432.68,3,LHC,,,55.84,10.29
3432.78,3,LHC,,,50.9,4.09
3432.88,3,LHC,,,51.3,4.73
3432.98,3,LHC,,,51.65,5.22
3433.08,3,LHC,,,52.48,6.39
3433.18,3,LHC,,,51.13,5.13
3433.28,3,LHC,,,50.86,5.08
3433.38,3,LHC,,,50.57,5.24
3433.48,3,LHC,,,50.13,5.16
3433.58,3,LHC,,,49.55,5.02
3433.68,3,LHC,,,49.41,5.43
3433.78,3,LHC,,,48.49,4.77
3433.88,3,LHC,,,47.75,4.51
3434.88,3,HCAP,,,59.85,12.49
3434.98,3,HCAP,,,59.87,13.05
3435.08,3,HCAP,,,59.93,13.52
3435.18,3,HCAP,,,62.0,14.97
3436.78,3,HCAP,,,33.89,13.82
3438.68,3,LHC,,,-1.27,31.11
3438.78,3,LHC,,,-0.57,29.94
3438.88,3,LHC,,,0.11,28.38
3438.98,3,LHC,,,0.73,27.0
3439.08,3,LHC,,,1.13,26.06
3439.18,3,LHC,,,2.8,23.34
3439.28,3,LHC,,,2.69,21.62
3435.28,3,LHC,,,39.41,5.13
3435.38,3,LHC,,,39.75,5.31
3435.48,3,LHC,,,40.09,5.77
3435.58,3,LHC,,,40.46,6.37
3435.68,3,LHC,,,41.1,6.97
3435.78,3,LHC,,,37.46,6.66
3435.88,3,LHC,,,38.07,7.25
3435.98,3,LHC,,,38.81,8.52
3436.08,3,LHC,,,39.51,9.09
3436.18,3,LHC,,,40.38,10.08
3436.28,3,LHC,,,34.77,8.36
3436.38,3,LHC,,,35.46,9.1
3436.48,3,LHC,,,36.38,10.33
3436.58,3,LHC,,,37.33,12.09
3436.68,3,LHC,,,38.8,14.11
3435.28,3,HCAP,,,32.98,5.47
3435.38,3,HCAP,,,33.17,6.11
3435.48,3,HCAP,,,33.48,6.55
3435.58,3,HCAP,,,33.59,7.06
3435.68,3,HCAP,,,34.06,7.51
3435.78,3,HCAP,,,30.58,8.16
3435.88,3,HCAP,,,30.87,8.93
3435.98,3,HCAP,,,31.27,9.36
3436.08,3,HCAP,,,31.54,9.83
3436.18,3,HCAP,,,32.04,11.46
3436.28,3,HCAP,,,27.84,11.21
3436.38,3,HCAP,,,28.44,11.77
3436.48,3,HCAP,,,28.98,12.77
3436.58,3,HCAP,,,29.42,14.34
3436.68,3,HCAP,,,30.28,15.82
3436.78,3,HCAP,,,25.61,17.69
3436.88,3,HCAP,,,26.38,19.4
3436.98,3,HCAP,,,27.1,20.52
3437.08,3,HCAP,,,27.75,23.61
3437.18,3,HCAP,,,28.73,27.08
3435.28,3,LHC,,,26.28,1.67
3435.38,3,LHC,,,26.4,1.88
3435.48,3,LHC,,,26.49,2.34
3435.58,3,LHC,,,26.48,2.35
3435.68,3,LHC,,,26.75,2.66
3435.78,3,LHC,,,23.59,4.03
3435.88,3,LHC,,,23.96,4.26
3435.98,3,LHC,,,24.11,5.07
3436.08,3,LHC,,,24.35,5.58
3436.18,3,LHC,,,24.7,5.9
3436.28,3,LHC,,,21.63,7.09
3436.38,3,LHC,,,22.16,7.72
3436.48,3,LHC,,,22.47,8.59
3436.58,3,LHC,,,22.83,9.37
3436.68,3,LHC,,,23.44,10.38
3436.78,3,LHC,,,19.91,12.54
3436.88,3,LHC,,,20.5,13.44
3436.98,3,LHC,,,20.91,14.27
3437.08,3,LHC,,,21.22,15.49
3437.18,3,LHC,,,21.53,17.44
3437.28,3,LHC,,,16.43,22.86
3437.38,3,LHC,,,15.97,26.69
3437.48,3,LHC,,,16.05,29.82
3435.68,3,LHC,,,55.46,18.09
3435.78,3,LHC,,,47.72,14.61
3435.88,3,LHC,,,48.64,15.56
3435.98,3,LHC,,,49.74,17.19
3436.08,3,LHC,,,50.49,17.57
3436.18,3,LHC,,,51.3,17.53
3436.28,3,LHC,,,41.49,13.14
3436.38,3,LHC,,,42.65,14.79
3436.48,3,LHC,,,43.98,16.5
3436.58,3,LHC,,,44.45,17.35
3441.68,3,HCAP,,,11.39,12.49
3441.78,3,HCAP,,,13.8,10.89
3441.88,3,HCAP,,,14.02,10.41
3441.98,3,HCAP,,,14.22,10.0
3442.08,3,HCAP,,,14.36,9.77
3442.18,3,HCAP,,,14.53,9.45
3442.28,3,HCAP,,,17.12,8.14
3442.38,3,HCAP,,,17.33,7.79
3442.48,3,HCAP,,,17.51,7.39
3442.58,3,HCAP,,,17.66,7.11
3442.68,3,HCAP,,,17.69,7.02
3442.78,3,HCAP,,,20.57,5.52
3442.88,3,HCAP,,,20.64,5.21
3442.98,3,HCAP,,,20.67,5.0
3443.08,3,HCAP,,,20.74,4.78
3443.18,3,HCAP,,,20.77,4.52
3443.28,3,HCAP,,,22.73,3.17
3443.38,3,HCAP,,,22.73,2.91
3443.48,3,HCAP,,,22.7,2.85
3443.58,3,HCAP,,,22.73,2.57
3443.78,3,HCAP,,,24.11,1.48
3443.88,3,HCAP,,,23.9,1.41
3443.98,3,HCAP,,,23.88,1.07
3444.08,3,HCAP,,,23.75,1.01
3444.18,3,HCAP,,,23.54,0.81
3444.28,3,HCAP,,,24.96,0.53
3438.08,3,LHC,,,10.09,10.73
3438.18,3,LHC,,,10.43,10.45
3438.28,3,LHC,,,10.97,9.57
3438.38,3,LHC,,,11.37,9.33
3438.48,3,LHC,,,11.33,9.36
3438.58,3,LHC,,,11.35,9.33
3438.68,3,LHC,,,11.34,9.34
3438.78,3,LHC,,,11.6,9.13
3438.88,3,LHC,,,11.6,9.11
3438.98,3,LHC,,,11.64,9.06
3439.08,3,LHC,,,11.64,9.06
3439.18,3,LHC,,,11.74,8.87
3439.28,3,LHC,,,10.75,8.89
3441.48,3,LHC,,,11.85,9.45
3441.58,3,LHC,,,11.51,9.64
3445.08,3,LHC,,,27.84,1.87
3445.18,3,LHC,,,27.58,2.05
3445.28,3,LHC,,,29.46,1.34
3445.38,3,LHC,,,29.28,1.32
3445.48,3,LHC,,,29.16,1.4
3445.58,3,LHC,,,29.01,1.42
3445.68,3,LHC,,,28.85,1.36
3445.78,3,LHC,,,30.9,1.19
3445.88,3,LHC,,,30.83,1.41
3445.98,3,LHC,,,30.76,1.32
3446.08,3,LHC,,,30.64,1.66
3446.18,3,LHC,,,30.57,1.62
3446.28,3,LHC,,,32.45,2.1
3446.48,3,LHC,,,32.74,3.05
3446.68,3,LHC,,,32.14,3.21
3446.78,3,LHC,,,34.19,3.76
3446.88,3,LHC,,,34.1,3.78
3447.08,3,LHC,,,34.14,4.36
3447.18,3,LHC,,,34.01,4.6
3447.28,3,LHC,,,37.66,7.49
3447.38,3,LHC,,,37.65,7.68
3447.48,3,LHC,,,37.78,8.41
3447.58,3,LHC,,,37.76,8.5
3447.68,3,LHC,,,37.81,9.04
3447.78,3,LHC,,,41.69,11.25
3447.88,3,LHC,,,41.54,11.06
3447.98,3,LHC,,,41.69,11.5
3448.08,3,LHC,,,41.72,12.06
3448.18,3,LHC,,,41.58,11.89
3448.28,3,LHC,,,45.71,11.84
3448.38,3,LHC,,,46.05,12.71
3448.48,3,LHC,,,45.84,12.29
3448.58,3,LHC,,,46.0,12.74
3448.68,3,LHC,,,46.02,12.85
3448.78,3,LHC,,,49.26,12.94
3448.88,3,LHC,,,49.59,13.24
3448.98,3,LHC,,,49.81,13.32
3449.08,3,LHC,,,49.71,12.99
3449.18,3,LHC,,,47.63,8.69
3449.28,3,LHC,,,48.13,9.47
3449.38,3,LHC,,,49.78,12.45
3449.48,3,LHC,,,50.39,12.78
3449.58,3,LHC,,,50.64,12.36
3449.68,3,LHC,,,51.02,12.3
3449.78,3,LHC,,,51.05,11.69
3449.88,3,LHC,,,50.84,10.83
3449.98,3,LHC,,,50.89,10.52
3450.08,3,LHC,,,50.93,10.11
3450.18,3,LHC,,,51.17,9.89
3450.28,3,LHC,,,51.55,9.92
3450.38,3,LHC,,,51.83,9.68
3450.48,3,LHC,,,52.15,9.39
3450.58,3,LHC,,,52.66,9.56
3451.28,3,LHC,,,53.51,7.38
3440.48,3,LHC,,,0.66,26.14
3440.58,3,LHC,,,2.49,23.48
3440.68,3,LHC,,,3.68,21.9
3440.78,3,LHC,,,5.4,19.34
3440.88,3,LHC,,,5.84,18.88
3440.98,3,LHC,,,6.79,17.67
3441.08,3,LHC,,,8.16,15.45
3441.18,3,LHC,,,8.12,15.42
3441.28,3,LHC,,,8.98,16.46
3440.28,3,LHC,,,12.9,6.81
3440.38,3,LHC,,,12.86,6.86
3440.48,3,LHC,,,12.02,8.07
3440.58,3,LHC,,,12.03,8.04
3440.68,3,LHC,,,12.01,8.06
3440.78,3,LHC,,,12.01,8.08
3440.88,3,LHC,,,12.01,8.1
3440.98,3,LHC,,,11.99,8.1
3441.08,3,LHC,,,11.85,8.17
3441.18,3,LHC,,,11.57,8.28
3441.28,3,LHC,,,12.6,8.96
3441.38,3,LHC,,,12.24,9.2
3444.98,3,LHC,,,22.17,2.66
3445.08,3,LHC,,,22.08,2.27
3445.18,3,LHC,,,21.8,2.36
3445.28,3,LHC,,,24.39,0.84
3445.38,3,LHC,,,24.21,0.63
3445.48,3,LHC,,,24.13,0.35
3445.58,3,LHC,,,24.04,0.03
3445.68,3,LHC,,,23.87,-0.08
3440.48,3,LHC,,,12.07,9.72
3440.58,3,LHC,,,12.45,9.42
3440.68,3,LHC,,,12.95,8.87
3440.78,3,LHC,,,13.4,8.45
3440.88,3,LHC,,,13.8,8.09
3440.98,3,LHC,,,14.15,7.82
3441.08,3,LHC,,,14.24,7.84
3441.18,3,LHC,,,14.38,7.5
3441.28,3,LHC,,,16.65,6.9
3443.18,3,LHC,,,27.81,0.87
3443.28,3,LHC,,,29.21,4.61
3443.68,3,LHC,,,30.31,0.79
3444.18,3,LHC,,,33.87,6.58
3462.68,3,HCAP,,,10.91,7.57
3441.78,3,LHC,,,18.37,6.8
3441.88,3,LHC,,,18.33,6.84
3441.98,3,LHC,,,17.89,7.67
3442.08,3,LHC,,,17.77,7.9
3442.28,3,LHC,,,20.21,7.54
3442.38,3,LHC,,,20.24,7.59
3442.48,3,LHC,,,20.53,7.25
3442.58,3,LHC,,,20.74,6.76
3442.68,3,LHC,,,20.82,6.3
3442.78,3,LHC,,,23.57,5.47
3442.88,3,LHC,,,23.64,5.41
3442.98,3,LHC,,,23.57,5.53
3443.08,3,LHC,,,23.59,5.68
3443.18,3,LHC,,,23.71,5.79
3443.28,3,LHC,,,25.83,4.73
3443.38,3,LHC,,,25.85,4.44
3443.48,3,LHC,,,25.89,4.17
3443.58,3,LHC,,,25.96,3.79
3443.68,3,LHC,,,25.95,3.52
3443.78,3,LHC,,,27.79,2.88
3443.88,3,LHC,,,27.66,2.45
3443.98,3,LHC,,,27.63,2.27
3444.08,3,LHC,,,27.5,2.2
3444.28,3,LHC,,,29.2,2.02
3444.78,3,LHC,,,31.14,1.04
3444.88,3,LHC,,,31.21,1.25
3444.98,3,LHC,,,31.04,1.09
3445.08,3,LHC,,,30.95,1.12
3445.18,3,LHC,,,30.87,0.8
3445.38,3,LHC,,,33.09,3.05
3445.48,3,LHC,,,32.7,2.18
3445.58,3,LHC,,,32.41,2.25
3445.68,3,LHC,,,32.12,2.14
3445.78,3,LHC,,,34.05,2.49
3445.88,3,LHC,,,33.76,2.29
3445.98,3,LHC,,,33.48,2.19
3446.08,3,LHC,,,33.26,2.05
3446.18,3,LHC,,,33.0,2.15
3446.28,3,LHC,,,34.87,2.57
3446.38,3,LHC,,,34.58,2.68
3446.48,3,LHC,,,34.27,2.66
3446.58,3,LHC,,,34.27,2.6
3446.68,3,LHC,,,33.95,2.59
3446.78,3,LHC,,,35.89,3.25
3446.88,3,LHC,,,35.81,2.67
3446.98,3,LHC,,,35.63,3.15
3447.08,3,LHC,,,35.45,3.23
3447.18,3,LHC,,,35.42,3.47
3447.28,3,LHC,,,39.18,6.39
3447.38,3,LHC,,,38.81,5.99
3447.48,3,LHC,,,38.8,5.66
3447.58,3,LHC,,,38.71,5.44
3447.68,3,LHC,,,38.77,5.9
3447.78,3,LHC,,,42.55,9.02
3447.88,3,LHC,,,42.75,9.4
3447.98,3,LHC,,,42.66,9.51
3448.08,3,LHC,,,42.22,8.92
3448.18,3,LHC,,,42.12,8.65
3448.28,3,LHC,,,45.93,8.53
3448.38,3,LHC,,,46.1,8.87
3448.58,3,LHC,,,45.42,7.17
3448.68,3,LHC,,,46.66,9.71
3448.78,3,LHC,,,49.5,9.58
3448.88,3,LHC,,,49.47,9.1
3448.98,3,LHC,,,49.88,9.48
3449.08,3,LHC,,,49.57,8.79
3449.18,3,LHC,,,49.81,8.99
3449.28,3,LHC,,,49.78,8.82
3449.38,3,LHC,,,49.85,8.6
3449.48,3,LHC,,,50.04,8.41
3449.58,3,LHC,,,50.26,8.09
3449.68,3,LHC,,,50.32,7.75
3449.78,3,LHC,,,50.33,7.33
3449.88,3,LHC,,,50.1,6.63
3449.98,3,LHC,,,50.28,6.55
3450.08,3,LHC,,,50.24,6.29
3450.18,3,LHC,,,50.36,6.21
3450.28,3,LHC,,,50.89,6.66
3450.38,3,LHC,,,51.04,6.68
3451.48,3,LHC,,,53.88,7.79
3451.58,3,LHC,,,54.23,8.32
3451.68,3,LHC,,,54.33,8.55
3451.78,3,LHC,,,54.61,9.12
3451.88,3,LHC,,,54.66,9.33
3451.98,3,LHC,,,54.68,9.55
3452.08,3,LHC,,,54.47,9.6
3452.18,3,LHC,,,54.66,9.85
3452.38,3,LHC,,,55.6,10.82
3452.48,3,LHC,,,55.74,10.97
3452.58,3,LHC,,,56.99,11.95
3452.68,3,LHC,,,57.36,11.87
3452.78,3,LHC,,,51.93,10.98
3452.88,3,LHC,,,52.31,11.44
3452.98,3,LHC,,,53.0,12.2
3453.08,3,LHC,,,53.49,12.64
3453.18,3,LHC,,,53.72,12.88
3453.28,3,LHC,,,50.92,13.3
3453.38,3,LHC,,,51.75,14.17
3453.48,3,LHC,,,53.03,15.0
3453.58,3,LHC,,,54.29,16.21
3454.48,3,LHC,,,40.66,4.51
3454.58,3,LHC,,,41.27,4.15
3441.88,3,LHC,,,5.0,25.99
3441.98,3,LHC,,,5.78,24.28
3442.08,3,LHC,,,6.78,22.27
3442.18,3,LHC,,,7.32,21.07
3442.28,3,LHC,,,10.01,20.54
3442.38,3,LHC,,,10.34,19.62
3442.48,3,LHC,,,11.01,17.88
3442.58,3,LHC,,,11.19,17.29
3442.68,3,LHC,,,11.48,16.37
3442.78,3,LHC,,,14.6,14.98
3442.88,3,LHC,,,14.58,14.6
3442.98,3,LHC,,,14.95,13.36
3443.08,3,LHC,,,15.34,12.29
3443.18,3,LHC,,,15.34,11.89
3443.28,3,LHC,,,17.89,9.99
3443.38,3,LHC,,,18.15,8.97
3443.48,3,LHC,,,18.08,8.86
3443.58,3,LHC,,,18.18,8.36
3443.68,3,LHC,,,18.17,7.99
3443.78,3,LHC,,,19.94,6.59
3443.88,3,LHC,,,19.87,6.03
3443.98,3,LHC,,,19.85,5.67
3444.08,3,LHC,,,19.74,5.33
3444.18,3,LHC,,,19.43,5.29
3444.28,3,LHC,,,21.4,4.28
3444.38,3,LHC,,,21.22,3.97
3444.48,3,LHC,,,21.24,3.44
3444.58,3,LHC,,,20.96,3.63
3444.68,3,LHC,,,20.85,3.34
3444.78,3,LHC,,,22.61,2.77
3444.88,3,LHC,,,22.53,2.49
3443.88,3,HCAP,,,29.01,12.89
3443.98,3,HCAP,,,29.03,12.23
3444.08,3,HCAP,,,28.88,11.92
3444.18,3,HCAP,,,28.67,11.47
3444.28,3,HCAP,,,31.66,10.94
3444.38,3,HCAP,,,31.39,9.85
3444.48,3,HCAP,,,31.18,9.24
3444.68,3,HCAP,,,30.78,8.25
3444.78,3,HCAP,,,33.41,7.99
3444.88,3,HCAP,,,33.14,7.29
3444.98,3,HCAP,,,32.65,6.65
3445.08,3,HCAP,,,32.19,5.97
3445.18,3,HCAP,,,31.81,5.11
3445.28,3,HCAP,,,33.66,3.95
3445.58,3,HCAP,,,33.06,3.01
3447.78,3,HCAP,,,40.42,3.23
3447.88,3,HCAP,,,40.37,3.84
3447.98,3,HCAP,,,39.97,3.43
3448.08,3,HCAP,,,39.81,3.95
3448.48,3,HCAP,,,41.31,2.23
3448.58,3,HCAP,,,41.95,4.36
3448.68,3,HCAP,,,41.87,4.82
3448.78,3,HCAP,,,43.93,4.57
3448.98,3,HCAP,,,43.52,4.66
3449.08,3,HCAP,,,43.18,4.57
3449.18,3,HCAP,,,43.03,4.96
3449.38,3,HCAP,,,42.5,5.26
3449.48,3,HCAP,,,42.44,5.38
3449.58,3,HCAP,,,42.87,6.18
3449.68,3,HCAP,,,43.25,6.76
3449.78,3,HCAP,,,43.68,7.41
3449.88,3,HCAP,,,44.14,8.01
3449.98,3,HCAP,,,44.6,8.62
3450.08,3,HCAP,,,45.03,9.13
3450.18,3,HCAP,,,45.55,9.75
3450.28,3,HCAP,,,46.34,12.95
3450.38,3,HCAP,,,46.9,12.99
3452.08,3,HCAP,,,54.02,31.18
3445.18,3,HCAP,,,56.65,27.05
3448.98,3,HCAP,,,61.89,13.42
3450.18,3,HCAP,,,53.81,7.71
3450.28,3,HCAP,,,54.12,8.3
3450.38,3,HCAP,,,54.49,8.81
3450.48,3,HCAP,,,54.58,9.0
3450.58,3,HCAP,,,54.68,9.17
3450.88,3,HCAP,,,54.65,10.16
3451.68,3,HCAP,,,51.89,8.78
3451.78,3,HCAP,,,51.75,9.14
3451.88,3,HCAP,,,51.04,8.61
3451.98,3,HCAP,,,50.79,9.0
3452.08,3,HCAP,,,50.43,9.07
3452.18,3,HCAP,,,50.73,9.29
3454.08,3,HCAP,,,30.57,2.55
3454.18,3,HCAP,,,30.85,2.57
3454.28,3,HCAP,,,27.98,2.16
3454.38,3,HCAP,,,27.98,2.38
3454.78,3,HCAP,,,22.3,10.73
3454.88,3,HCAP,,,22.82,9.35
3454.98,3,HCAP,,,23.08,8.67
3455.08,3,HCAP,,,23.55,8.17
3455.18,3,HCAP,,,23.88,7.75
3455.28,3,HCAP,,,19.98,8.82
3455.38,3,HCAP,,,20.48,8.04
3455.48,3,HCAP,,,20.72,7.75
3455.58,3,HCAP,,,20.96,7.54
3455.68,3,HCAP,,,21.29,7.36
3455.78,3,HCAP,,,18.96,7.43
3455.88,3,HCAP,,,19.13,7.4
3455.98,3,HCAP,,,19.44,7.13
3456.08,3,HCAP,,,19.78,6.74
3456.18,3,HCAP,,,20.08,6.4
3456.28,3,HCAP,,,17.87,7.63
3456.38,3,HCAP,,,18.22,7.13
3456.48,3,HCAP,,,18.4,6.96
3456.78,3,HCAP,,,17.36,6.38
3457.68,3,HCAP,,,17.4,3.63
3446.58,3,HCAP,,,37.54,3.23
3446.78,3,HCAP,,,40.01,4.33
3446.88,3,HCAP,,,39.96,4.51
3446.98,3,HCAP,,,39.74,4.66
3447.08,3,HCAP,,,39.73,5.31
3447.18,3,HCAP,,,39.66,5.72
3447.28,3,HCAP,,,44.04,9.33
3447.38,3,HCAP,,,44.04,9.98
3447.48,3,HCAP,,,44.0,10.54
3447.58,3,HCAP,,,44.0,10.9
3447.68,3,HCAP,,,44.06,11.57
3447.78,3,HCAP,,,48.17,15.27
3447.88,3,HCAP,,,47.97,15.64
3447.98,3,HCAP,,,47.72,15.88
3448.08,3,HCAP,,,47.59,17.0
3448.18,3,HCAP,,,47.34,17.56
3448.28,3,HCAP,,,52.18,18.46
3448.38,3,HCAP,,,52.18,19.32
3448.48,3,HCAP,,,52.17,20.61
3448.58,3,HCAP,,,52.45,22.3
3448.68,3,HCAP,,,52.73,23.81
3448.78,3,HCAP,,,56.65,24.44
3448.88,3,HCAP,,,58.26,27.97
3446.68,3,LHC,,,24.94,5.04
