t_s,period,team,number,name,rx,ry
2787.18,2,HCAP,,,26.02,3.59
2787.28,2,LHC,,,18.16,15.69
2787.28,2,LHC,,,15.94,6.27
2787.28,2,LHC,,,17.24,3.12
2787.28,2,HCAP,,,25.9,3.29
2787.28,2,HCAP,,,11.46,6.95
2787.38,2,LHC,,,18.84,14.43
2787.38,2,LHC,,,-0.82,25.23
2787.38,2,LHC,,,16.34,5.46
2787.38,2,HCAP,,,25.66,3.0
2787.38,2,LHC,,,17.38,2.94
2787.38,2,HCAP,,,12.27,5.66
2787.48,2,LHC,,,19.52,13.0
2787.48,2,LHC,,,16.56,4.93
2787.48,2,LHC,,,-0.58,24.74
2787.48,2,HCAP,,,25.5,2.67
2787.48,2,HCAP,,,12.2,5.73
2787.58,2,LHC,,,19.9,12.25
2787.58,2,LHC,,,1.52,21.71
2787.58,2,LHC,,,16.92,4.18
2787.58,2,HCAP,,,12.55,5.22
2787.68,2,LHC,,,20.4,11.09
2787.68,2,LHC,,,2.92,19.48
2787.68,2,LHC,,,17.13,3.7
2787.68,2,HCAP,,,25.29,1.98
2787.78,2,LHC,,,20.88,9.83
2787.78,2,LHC,,,3.38,18.7
2787.78,2,LHC,,,17.14,3.47
2787.78,2,HCAP,,,25.17,1.82
2787.78,2,HCAP,,,12.65,5.04
2787.88,2,LHC,,,21.01,9.43
2787.88,2,LHC,,,4.13,17.44
2787.88,2,HCAP,,,25.1,1.49
2787.88,2,LHC,,,17.27,2.95
2787.88,2,HCAP,,,26.54,0.09
2787.88,2,HCAP,,,12.8,4.82
2787.98,2,LHC,,,21.39,8.28
2787.98,2,LHC,,,4.38,16.93
2787.98,2,LHC,,,17.18,2.87
2787.98,2,HCAP,,,25.1,1.09
2787.98,2,HCAP,,,26.62,-0.15
2787.98,2,HCAP,,,12.53,5.21
2787.98,2,HCAP,,,12.94,6.86
2788.08,2,LHC,,,5.39,15.47
2788.08,2,LHC,,,21.52,7.82
2788.08,2,HCAP,,,25.06,0.9
2788.08,2,HCAP,,,12.52,5.26
2788.08,2,HCAP,,,26.64,-0.28
2788.18,2,LHC,,,6.1,14.5
2788.18,2,LHC,,,21.83,6.85
2788.18,2,HCAP,,,24.98,0.62
2788.18,2,HCAP,,,12.83,4.83
2788.18,2,LHC,,,17.22,2.48
2788.18,2,HCAP,,,26.68,-0.41
2788.28,2,LHC,,,6.68,13.67
2788.28,2,LHC,,,21.85,6.58
2788.28,2,HCAP,,,25.03,0.22
2788.28,2,HCAP,,,26.67,-0.44
2788.28,2,LHC,,,17.39,2.16
2788.28,2,HCAP,,,12.95,6.81
2788.38,2,LHC,,,21.97,6.0
2788.38,2,LHC,,,7.32,12.8
2788.38,2,HCAP,,,12.95,6.8
2788.38,2,LHC,,,17.58,1.87
2788.38,2,HCAP,,,26.76,-0.74
2788.38,2,HCAP,,,13.2,4.35
2788.48,2,LHC,,,22.04,5.53
2788.48,2,LHC,,,7.8,12.13
2788.48,2,HCAP,,,12.91,6.84
2788.48,2,HCAP,,,26.75,-0.75
2788.48,2,HCAP,,,25.01,-0.28
2788.48,2,HCAP,,,12.9,4.89
2788.58,2,LHC,,,8.58,11.32
2788.58,2,LHC,,,22.05,5.26
2788.58,2,HCAP,,,24.79,-0.14
2788.58,2,HCAP,,,12.77,7.13
2788.58,2,HCAP,,,12.85,5.06
2788.58,2,HCAP,,,26.67,-0.52
2788.68,2,LHC,,,22.14,4.75
2788.68,2,LHC,,,9.1,10.64
2788.68,2,HCAP,,,24.67,-0.04
2788.68,2,HCAP,,,26.61,-0.36
2788.78,2,LHC,,,9.71,9.82
2788.78,2,LHC,,,22.09,4.56
2788.78,2,HCAP,,,24.75,-0.6
2788.88,2,LHC,,,22.1,4.07
2788.88,2,LHC,,,10.18,9.26
2788.88,2,HCAP,,,24.56,-0.32
2788.98,2,LHC,,,22.07,3.71
2788.98,2,LHC,,,26.83,4.45
2788.98,2,LHC,,,10.68,8.62
2788.98,2,HCAP,,,6.13,29.56
2788.98,2,LHC,,,18.59,0.96
2789.08,2,LHC,,,21.95,3.56
2789.08,2,LHC,,,26.58,4.48
2789.08,2,LHC,,,10.99,8.33
2789.08,2,LHC,,,18.74,0.85
2789.08,2,HCAP,,,24.53,-0.82
2789.08,2,HCAP,,,26.68,-0.85
2789.08,2,HCAP,,,6.31,28.34
2789.18,2,HCAP,,,7.61,25.36
2789.18,2,LHC,,,26.46,4.02
2789.18,2,LHC,,,21.85,3.36
2789.18,2,HCAP,,,24.27,-0.46
2789.18,2,HCAP,,,26.61,-0.73
2789.18,2,LHC,,,18.87,0.77
2789.18,2,LHC,,,11.91,6.97
2789.28,2,LHC,,,18.98,20.7
2789.28,2,LHC,,,26.35,3.64
2789.28,2,LHC,,,21.7,3.34
2789.28,2,HCAP,,,8.59,22.93
2789.28,2,HCAP,,,24.17,-0.47
2789.28,2,LHC,,,12.21,6.62
2789.28,2,HCAP,,,26.57,-0.75
2789.38,2,LHC,,,18.72,20.43
2789.38,2,LHC,,,21.66,3.07
2789.38,2,LHC,,,26.19,3.45
2789.38,2,HCAP,,,9.3,21.2
2789.38,2,HCAP,,,24.09,-0.47
2789.38,2,LHC,,,19.32,0.4
2789.38,2,LHC,,,12.56,6.14
2789.38,2,HCAP,,,26.51,-0.73
2789.48,2,LHC,,,18.94,18.92
2789.48,2,HCAP,,,10.07,19.36
2789.48,2,LHC,,,21.66,2.71
2789.48,2,LHC,,,26.13,3.15
2789.48,2,HCAP,,,23.95,-0.31
2789.48,2,LHC,,,19.5,0.25
2789.48,2,LHC,,,12.32,6.61
2789.48,2,HCAP,,,26.53,-0.92
2789.58,2,LHC,,,18.64,18.99
2789.58,2,HCAP,,,10.41,18.56
2789.58,2,LHC,,,21.5,3.02
2789.58,2,HCAP,,,23.76,0.26
2789.58,2,LHC,,,25.79,3.66
2789.58,2,HCAP,,,26.4,-0.38
2789.58,2,HCAP,,,12.75,7.39
2789.58,2,LHC,,,11.67,7.98
2789.58,2,LHC,,,19.61,0.55
2789.68,2,LHC,,,18.53,18.78
2789.68,2,HCAP,,,10.51,18.0
2789.68,2,LHC,,,21.4,2.88
2789.68,2,LHC,,,25.76,3.26
2789.68,2,LHC,,,11.44,8.41
2789.68,2,HCAP,,,23.7,0.21
2789.68,2,HCAP,,,26.29,-0.1
2789.78,2,LHC,,,18.76,17.64
2789.78,2,LHC,,,25.65,3.2
2789.78,2,HCAP,,,10.9,16.83
2789.78,2,LHC,,,21.3,2.79
2789.78,2,HCAP,,,23.61,0.25
2789.78,2,HCAP,,,26.29,-0.11
2789.78,2,LHC,,,11.43,8.46
2789.88,2,LHC,,,18.92,16.95
2789.88,2,LHC,,,25.66,2.84
2789.88,2,HCAP,,,11.08,16.13
2789.88,2,LHC,,,21.27,2.6
2789.88,2,HCAP,,,23.56,0.2
2789.88,2,HCAP,,,26.38,-0.37
2789.98,2,LHC,,,19.22,15.98
2789.98,2,LHC,,,25.65,2.55
2789.98,2,LHC,,,21.35,2.23
2789.98,2,HCAP,,,23.53,0.18
2789.98,2,HCAP,,,11.58,14.89
2789.98,2,HCAP,,,12.77,7.42
2790.08,2,LHC,,,19.41,15.34
2790.08,2,LHC,,,25.68,2.25
2790.08,2,LHC,,,21.51,1.84
2790.08,2,HCAP,,,23.38,0.46
2790.08,2,HCAP,,,14.1,10.02
2790.18,2,LHC,,,19.78,14.38
2790.18,2,LHC,,,25.67,2.07
2790.18,2,LHC,,,21.53,1.71
2790.18,2,HCAP,,,23.3,0.55
2790.28,2,LHC,,,19.87,14.21
2790.28,2,LHC,,,25.63,2.11
2790.28,2,LHC,,,21.59,1.46
2790.28,2,HCAP,,,23.41,0.36
2790.28,2,HCAP,,,12.51,12.57
2790.38,2,LHC,,,20.2,13.55
2790.38,2,HCAP,,,12.67,12.24
2790.38,2,HCAP,,,23.33,0.58
2790.38,2,LHC,,,21.71,1.24
2790.38,2,LHC,,,25.7,1.85
2790.38,2,HCAP,,,12.83,7.31
2790.48,2,LHC,,,20.39,13.29
2790.48,2,HCAP,,,23.23,0.68
2790.48,2,HCAP,,,13.03,11.56
2790.48,2,LHC,,,25.87,1.38
2790.48,2,LHC,,,21.9,0.97
2790.58,2,LHC,,,20.66,12.81
2790.58,2,HCAP,,,23.14,0.6
2790.58,2,HCAP,,,13.63,10.34
2790.58,2,LHC,,,25.88,1.2
2790.58,2,LHC,,,22.08,0.56
2790.58,2,LHC,,,2.61,31.91
2790.58,2,HCAP,,,12.92,7.07
2790.68,2,LHC,,,21.03,12.12
2790.68,2,HCAP,,,23.12,0.59
2790.68,2,LHC,,,22.19,0.4
2790.68,2,HCAP,,,13.88,10.0
2790.68,2,LHC,,,26.0,0.9
2790.78,2,LHC,,,21.14,12.11
2790.78,2,LHC,,,3.31,31.16
2790.78,2,HCAP,,,23.02,0.59
2790.78,2,LHC,,,22.47,-0.01
2790.78,2,HCAP,,,14.47,9.17
2790.78,2,LHC,,,26.24,0.39
2790.88,2,LHC,,,21.41,11.68
2790.88,2,LHC,,,4.18,29.7
2790.88,2,HCAP,,,14.89,8.55
2790.88,2,HCAP,,,22.99,0.47
2790.88,2,LHC,,,26.27,0.64
2790.88,2,HCAP,,,12.71,7.35
2790.88,2,LHC,,,22.58,-0.13
2790.98,2,LHC,,,21.56,11.6
2790.98,2,LHC,,,4.12,29.91
2790.98,2,HCAP,,,15.23,8.18
2790.98,2,HCAP,,,12.75,7.32
2790.98,2,LHC,,,26.38,0.53
2790.98,2,HCAP,,,22.95,0.39
2791.08,2,LHC,,,21.99,10.67
2791.08,2,LHC,,,4.82,28.71
2791.08,2,HCAP,,,12.8,7.24
2791.08,2,HCAP,,,15.72,7.51
2791.08,2,HCAP,,,23.02,0.08
2791.08,2,LHC,,,26.41,0.58
2791.18,2,LHC,,,22.17,10.47
2791.18,2,LHC,,,6.27,26.06
2791.18,2,HCAP,,,12.85,7.18
2791.18,2,HCAP,,,16.17,6.85
2791.18,2,LHC,,,26.56,0.56
2791.18,2,HCAP,,,23.17,-0.33
2791.28,2,LHC,,,22.42,9.92
2791.28,2,LHC,,,6.75,25.29
2791.28,2,HCAP,,,12.86,7.17
2791.28,2,HCAP,,,23.17,-0.39
2791.38,2,LHC,,,22.55,9.62
2791.38,2,LHC,,,7.21,24.54
2791.38,2,HCAP,,,12.86,7.19
2791.38,2,LHC,,,19.95,2.1
2791.38,2,LHC,,,26.82,0.2
2791.48,2,LHC,,,22.68,9.39
2791.48,2,LHC,,,7.56,23.97
2791.48,2,HCAP,,,23.15,-0.38
2791.48,2,HCAP,,,12.89,7.14
2791.48,2,LHC,,,26.86,0.26
2791.58,2,LHC,,,23.29,8.5
2791.58,2,LHC,,,9.32,21.93
2791.58,2,HCAP,,,13.11,8.27
2791.58,2,HCAP,,,22.96,0.4
2791.58,2,LHC,,,26.96,0.26
2791.68,2,LHC,,,23.28,8.56
2791.68,2,LHC,,,10.0,20.72
2791.68,2,HCAP,,,13.09,8.29
2791.68,2,LHC,,,27.02,0.39
2791.68,2,HCAP,,,23.01,0.31
2791.78,2,LHC,,,23.29,8.49
2791.78,2,LHC,,,10.54,19.76
2791.78,2,LHC,,,27.06,0.44
2791.78,2,HCAP,,,13.13,8.21
2791.88,2,LHC,,,22.74,8.69
2791.88,2,LHC,,,10.51,19.25
2791.88,2,LHC,,,27.47,-0.16
2791.98,2,LHC,,,10.62,18.55
2791.98,2,LHC,,,22.52,0.6
2792.08,2,LHC,,,10.55,18.15
2792.18,2,HCAP,,,25.44,0.88
2792.28,2,HCAP,,,17.62,4.98
2792.38,2,HCAP,,,13.96,7.07
2792.38,2,HCAP,,,25.61,0.17
2792.38,2,HCAP,,,17.56,4.75
2792.48,2,HCAP,,,13.94,7.18
2792.48,2,LHC,,,20.25,3.95
2792.48,2,HCAP,,,17.59,4.67
2792.48,2,HCAP,,,25.58,0.24
2792.58,2,LHC,,,22.03,8.37
2792.58,2,HCAP,,,15.31,6.37
2792.58,2,LHC,,,21.44,4.08
2792.58,2,HCAP,,,13.23,14.11
2792.58,2,HCAP,,,19.0,3.78
2792.58,2,HCAP,,,12.37,8.38
2792.58,2,LHC,,,25.51,1.63
2792.58,2,HCAP,,,26.29,0.7
2792.68,2,LHC,,,21.84,8.64
2792.68,2,HCAP,,,15.31,6.44
2792.68,2,LHC,,,21.3,4.38
2792.68,2,HCAP,,,13.36,13.67
2792.68,2,HCAP,,,26.27,0.81
2792.68,2,LHC,,,25.47,1.63
2792.68,2,HCAP,,,12.38,8.38
2792.68,2,HCAP,,,18.94,3.56
2792.78,2,LHC,,,21.5,9.16
2792.78,2,HCAP,,,15.46,6.25
2792.78,2,HCAP,,,13.72,12.78
2792.78,2,LHC,,,21.16,4.68
2792.78,2,HCAP,,,26.26,0.7
2792.78,2,LHC,,,25.36,1.68
2792.78,2,HCAP,,,12.4,8.35
2792.88,2,LHC,,,21.23,9.78
2792.88,2,HCAP,,,15.4,6.42
2792.88,2,HCAP,,,13.42,13.17
2792.88,2,LHC,,,20.9,5.09
2792.88,2,LHC,,,25.25,1.7
2792.88,2,HCAP,,,26.23,0.67
2792.88,2,HCAP,,,18.81,3.37
2792.88,2,HCAP,,,12.35,8.41
2792.98,2,LHC,,,21.1,9.89
2792.98,2,HCAP,,,15.38,6.47
2792.98,2,HCAP,,,26.22,0.76
2792.98,2,LHC,,,20.53,5.58
2792.98,2,HCAP,,,13.58,12.57
2792.98,2,HCAP,,,18.69,3.35
2792.98,2,HCAP,,,12.35,8.39
2792.98,2,LHC,,,25.12,1.86
2793.08,2,LHC,,,20.77,10.53
2793.08,2,HCAP,,,15.36,6.54
2793.08,2,HCAP,,,13.43,12.68
2793.08,2,HCAP,,,26.16,0.77
2793.08,2,LHC,,,25.04,1.94
2793.08,2,HCAP,,,12.35,8.39
2793.08,2,LHC,,,20.12,6.09
2793.18,2,LHC,,,20.45,10.88
2793.18,2,HCAP,,,13.36,12.53
2793.18,2,LHC,,,24.91,1.96
2793.18,2,HCAP,,,12.4,8.3
2793.18,2,HCAP,,,26.07,0.82
2793.18,2,HCAP,,,15.46,6.39
2793.18,2,HCAP,,,19.06,2.46
2793.28,2,LHC,,,20.17,11.18
2793.28,2,HCAP,,,13.29,12.45
2793.28,2,HCAP,,,15.34,6.6
2793.28,2,HCAP,,,12.41,8.3
2793.28,2,LHC,,,24.9,1.88
2793.28,2,HCAP,,,25.97,0.85
2793.28,2,HCAP,,,18.76,2.72
2793.38,2,LHC,,,19.81,11.59
2793.38,2,HCAP,,,13.2,12.36
2793.38,2,HCAP,,,15.32,6.6
2793.38,2,HCAP,,,12.42,8.29
2793.38,2,HCAP,,,25.85,0.86
2793.38,2,LHC,,,24.74,1.82
2793.48,2,LHC,,,19.5,11.9
2793.48,2,HCAP,,,13.09,12.36
2793.48,2,HCAP,,,15.33,6.55
2793.48,2,HCAP,,,12.45,8.24
2793.48,2,LHC,,,24.67,1.75
2793.48,2,HCAP,,,25.72,0.97
2793.58,2,LHC,,,18.85,12.78
2793.58,2,HCAP,,,14.98,7.09
2793.58,2,HCAP,,,12.88,12.55
2793.58,2,HCAP,,,12.27,8.56
2793.58,2,LHC,,,24.39,2.06
2793.58,2,HCAP,,,25.51,1.23
2793.68,2,LHC,,,18.38,13.43
2793.68,2,LHC,,,24.25,2.29
2793.68,2,HCAP,,,12.74,12.61
2793.68,2,HCAP,,,12.23,8.61
2793.68,2,HCAP,,,14.9,7.14
2793.68,2,HCAP,,,25.47,1.15
2793.78,2,LHC,,,18.05,13.71
2793.78,2,LHC,,,24.12,2.38
2793.78,2,HCAP,,,14.78,7.26
2793.78,2,HCAP,,,13.04,11.94
2793.78,2,HCAP,,,12.2,8.67
2793.78,2,HCAP,,,25.44,0.94
2793.88,2,LHC,,,17.78,13.89
2793.88,2,HCAP,,,12.95,12.03
2793.88,2,HCAP,,,14.74,7.23
2793.88,2,LHC,,,24.02,2.39
2793.88,2,HCAP,,,12.21,8.66
2793.88,2,HCAP,,,25.27,1.06
2793.98,2,LHC,,,17.39,14.24
2793.98,2,LHC,,,16.88,7.72
2793.98,2,HCAP,,,14.67,7.26
2793.98,2,HCAP,,,13.15,11.58
2793.98,2,LHC,,,23.93,2.39
2793.98,2,HCAP,,,12.22,8.64
2794.08,2,HCAP,,,13.56,10.77
2794.08,2,LHC,,,16.71,7.55
2794.08,2,LHC,,,17.01,14.59
2794.08,2,HCAP,,,14.67,7.2
2794.08,2,LHC,,,23.78,2.56
2794.08,2,HCAP,,,12.21,8.66
2794.18,2,LHC,,,16.59,7.34
2794.18,2,LHC,,,16.69,14.85
2794.18,2,HCAP,,,13.53,10.8
2794.18,2,HCAP,,,14.39,7.59
2794.18,2,LHC,,,23.66,2.6
2794.18,2,HCAP,,,24.99,1.0
2794.18,2,HCAP,,,12.2,8.66
2794.28,2,LHC,,,16.44,14.94
2794.28,2,LHC,,,16.35,7.41
2794.28,2,HCAP,,,13.65,10.53
2794.28,2,LHC,,,23.62,2.42
2794.28,2,HCAP,,,14.42,7.49
2794.28,2,HCAP,,,24.86,1.06
2794.28,2,HCAP,,,12.2,8.65
2794.38,2,LHC,,,16.45,14.45
2794.38,2,LHC,,,16.13,7.47
2794.38,2,HCAP,,,13.74,10.31
2794.38,2,LHC,,,23.54,2.36
2794.38,2,HCAP,,,24.7,1.16
2794.38,2,HCAP,,,14.54,7.2
2794.38,2,HCAP,,,12.19,8.68
2794.48,2,LHC,,,16.09,7.25
2794.48,2,LHC,,,16.33,14.25
2794.48,2,HCAP,,,14.03,9.77
2794.48,2,HCAP,,,24.55,1.25
2794.48,2,HCAP,,,14.39,7.65
2794.48,2,LHC,,,23.37,2.55
2794.48,2,HCAP,,,12.17,8.71
2794.58,2,LHC,,,16.64,13.13
2794.58,2,LHC,,,16.24,6.53
2794.58,2,HCAP,,,14.12,9.27
2794.58,2,HCAP,,,14.5,7.18
2794.58,2,LHC,,,23.42,2.16
2794.58,2,HCAP,,,24.46,1.04
2794.58,2,HCAP,,,12.29,8.32
2794.68,2,LHC,,,16.02,6.73
2794.68,2,LHC,,,16.64,12.98
2794.68,2,HCAP,,,14.23,8.98
2794.68,2,HCAP,,,24.33,1.07
2794.68,2,LHC,,,23.35,2.19
2794.68,2,HCAP,,,12.25,8.39
2794.68,2,HCAP,,,14.46,7.16
2794.78,2,LHC,,,16.83,12.4
2794.78,2,LHC,,,16.16,6.27
2794.78,2,HCAP,,,19.36,2.96
2794.78,2,HCAP,,,14.29,8.85
2794.78,2,HCAP,,,24.17,1.23
2794.78,2,LHC,,,23.31,2.11
2794.78,2,HCAP,,,12.27,8.37
2794.78,2,HCAP,,,14.98,6.16
2794.88,2,LHC,,,16.98,12.02
2794.88,2,LHC,,,23.28,2.12
2794.88,2,LHC,,,16.22,5.95
2794.88,2,HCAP,,,19.25,3.04
2794.88,2,HCAP,,,14.37,8.68
2794.88,2,HCAP,,,14.41,7.07
2794.88,2,HCAP,,,24.02,1.33
2794.88,2,HCAP,,,12.25,8.39
2794.98,2,LHC,,,17.16,11.63
2794.98,2,LHC,,,16.19,5.84
2794.98,2,LHC,,,23.2,2.11
2794.98,2,HCAP,,,23.94,1.15
2794.98,2,HCAP,,,12.26,8.38
2794.98,2,HCAP,,,19.21,3.01
2794.98,2,HCAP,,,14.87,7.66
2794.98,2,HCAP,,,14.45,6.99
2795.08,2,LHC,,,17.25,11.53
2795.08,2,LHC,,,16.37,5.41
2795.08,2,HCAP,,,19.04,3.12
2795.08,2,HCAP,,,14.64,8.08
2795.08,2,LHC,,,23.22,1.93
2795.08,2,HCAP,,,14.12,7.34
2795.08,2,HCAP,,,12.32,8.27
2795.08,2,HCAP,,,23.8,1.21
2795.18,2,LHC,,,17.52,11.05
2795.18,2,HCAP,,,18.93,3.2
2795.18,2,HCAP,,,14.04,7.47
2795.18,2,HCAP,,,23.83,0.86
2795.18,2,LHC,,,23.15,2.07
2795.18,2,LHC,,,15.57,6.79
2795.18,2,HCAP,,,12.28,8.34
2795.28,2,LHC,,,17.71,10.8
2795.28,2,HCAP,,,14.17,7.25
2795.28,2,HCAP,,,18.88,3.15
2795.28,2,LHC,,,16.3,5.44
2795.28,2,LHC,,,23.19,1.84
2795.28,2,HCAP,,,14.93,7.43
2795.28,2,HCAP,,,12.33,8.28
2795.38,2,LHC,,,17.87,10.59
2795.38,2,HCAP,,,14.04,7.48
2795.38,2,LHC,,,16.35,5.37
2795.38,2,LHC,,,23.25,1.72
2795.38,2,HCAP,,,18.85,3.14
2795.38,2,HCAP,,,14.68,7.85
2795.48,2,LHC,,,17.96,10.59
2795.48,2,LHC,,,16.74,4.81
2795.48,2,HCAP,,,14.04,7.49
2795.48,2,HCAP,,,23.23,1.69
2795.48,2,HCAP,,,15.33,5.72
2795.48,2,HCAP,,,18.69,3.3
2795.58,2,LHC,,,17.91,10.92
2795.58,2,LHC,,,16.87,4.62
2795.58,2,HCAP,,,13.93,7.52
2795.58,2,HCAP,,,18.55,3.34
2795.58,2,HCAP,,,14.32,8.11
2795.58,2,HCAP,,,23.25,1.63
2795.58,2,HCAP,,,15.21,5.75
2795.68,2,LHC,,,18.27,10.3
2795.68,2,HCAP,,,13.91,7.56
2795.68,2,LHC,,,17.01,4.51
2795.68,2,HCAP,,,14.29,8.05
2795.68,2,HCAP,,,23.27,1.55
2795.68,2,HCAP,,,12.21,8.26
2795.68,2,HCAP,,,18.46,3.42
2795.78,2,LHC,,,18.29,10.57
2795.78,2,HCAP,,,13.9,7.59
2795.78,2,HCAP,,,14.19,8.12
2795.78,2,HCAP,,,18.3,3.7
2795.78,2,LHC,,,17.29,4.24
2795.78,2,HCAP,,,12.2,8.26
2795.88,2,LHC,,,18.38,10.6
2795.88,2,HCAP,,,13.9,7.63
2795.88,2,HCAP,,,14.06,8.26
2795.88,2,HCAP,,,12.16,8.31
2795.88,2,HCAP,,,18.32,3.69
2795.88,2,LHC,,,23.24,0.73
2795.88,2,LHC,,,17.5,4.06
2795.98,2,LHC,,,18.55,10.43
2795.98,2,HCAP,,,14.01,8.31
2795.98,2,LHC,,,17.85,3.74
2795.98,2,HCAP,,,14.03,7.45
2795.98,2,LHC,,,23.12,0.84
2795.98,2,HCAP,,,12.16,8.32
2795.98,2,HCAP,,,18.35,3.63
2796.08,2,LHC,,,18.74,10.27
2796.08,2,LHC,,,18.0,3.62
2796.08,2,HCAP,,,14.08,7.37
2796.08,2,HCAP,,,14.08,8.19
2796.08,2,HCAP,,,18.37,3.66
2796.08,2,HCAP,,,12.2,8.26
2796.08,2,LHC,,,23.04,0.85
2796.18,2,LHC,,,18.94,9.98
2796.18,2,HCAP,,,14.14,7.35
2796.18,2,HCAP,,,28.79,2.56
2796.18,2,LHC,,,18.18,3.54
2796.18,2,HCAP,,,13.63,8.92
2796.18,2,LHC,,,23.03,0.63
2796.18,2,HCAP,,,12.14,8.36
2796.28,2,LHC,,,19.01,10.03
2796.28,2,HCAP,,,28.73,2.54
2796.28,2,HCAP,,,14.08,7.48
2796.28,2,LHC,,,22.96,0.49
2796.28,2,HCAP,,,13.53,9.03
2796.28,2,HCAP,,,12.15,8.35
2796.28,2,LHC,,,18.24,3.73
2796.38,2,LHC,,,19.07,10.12
2796.38,2,HCAP,,,14.0,7.63
2796.38,2,LHC,,,18.28,3.8
2796.38,2,HCAP,,,28.67,2.57
2796.38,2,LHC,,,22.88,0.43
2796.38,2,HCAP,,,13.46,9.18
2796.48,2,LHC,,,18.92,10.81
2796.48,2,HCAP,,,14.1,7.59
2796.48,2,HCAP,,,12.07,8.51
2796.48,2,LHC,,,18.37,3.77
2796.48,2,HCAP,,,28.66,2.51
2796.48,2,HCAP,,,13.34,9.47
2796.58,2,LHC,,,19.13,10.72
2796.58,2,HCAP,,,14.31,7.41
2796.58,2,HCAP,,,28.56,2.63
2796.58,2,LHC,,,18.39,4.05
2796.58,2,HCAP,,,12.31,8.25
2796.58,2,LHC,,,22.82,0.18
2796.58,2,HCAP,,,13.56,9.29
2796.68,2,LHC,,,19.32,10.51
2796.68,2,HCAP,,,28.54,2.79
2796.68,2,HCAP,,,12.26,8.32
2796.68,2,HCAP,,,14.29,7.48
2796.68,2,LHC,,,18.59,3.73
2796.68,2,LHC,,,23.88,1.1
2796.68,2,HCAP,,,13.3,9.76
2796.68,2,LHC,,,22.82,-0.02
2796.78,2,LHC,,,19.3,10.96
2796.78,2,LHC,,,18.53,3.92
2796.78,2,HCAP,,,28.57,2.97
2796.78,2,HCAP,,,12.28,8.32
2796.78,2,LHC,,,22.45,0.77
2796.78,2,HCAP,,,14.33,7.51
2796.78,2,HCAP,,,13.37,9.7
2796.78,2,LHC,,,23.94,1.14
2796.88,2,LHC,,,19.55,10.64
2796.88,2,HCAP,,,28.59,3.09
2796.88,2,LHC,,,18.56,3.9
2796.88,2,LHC,,,22.34,0.78
2796.88,2,HCAP,,,12.26,8.34
2796.88,2,HCAP,,,14.68,7.16
2796.98,2,LHC,,,19.59,10.98
2796.98,2,HCAP,,,28.69,3.24
2796.98,2,LHC,,,18.65,3.74
2796.98,2,HCAP,,,12.33,8.29
2796.98,2,HCAP,,,14.85,7.01
2796.98,2,LHC,,,22.23,0.87
2797.08,2,LHC,,,19.81,10.81
2797.08,2,LHC,,,18.52,4.04
2797.08,2,HCAP,,,28.83,3.32
2797.08,2,HCAP,,,12.32,8.32
2797.08,2,HCAP,,,22.13,0.96
2797.18,2,LHC,,,20.02,10.65
2797.18,2,HCAP,,,28.99,3.37
2797.18,2,LHC,,,18.5,4.15
2797.18,2,HCAP,,,12.35,8.32
2797.18,2,LHC,,,22.07,0.88
2797.18,2,LHC,,,24.24,0.91
2797.18,2,HCAP,,,15.53,5.99
2797.28,2,LHC,,,20.15,10.72
2797.28,2,HCAP,,,29.14,3.43
2797.28,2,LHC,,,18.33,4.57
2797.28,2,HCAP,,,12.4,8.24
2797.28,2,LHC,,,24.31,0.88
2797.28,2,LHC,,,21.93,0.86
2797.38,2,LHC,,,20.21,10.95
2797.38,2,LHC,,,18.32,4.69
2797.38,2,HCAP,,,29.4,3.35
2797.38,2,HCAP,,,12.47,8.19
2797.38,2,LHC,,,21.83,0.86
2797.38,2,LHC,,,24.4,0.84
2797.48,2,LHC,,,20.23,11.34
2797.48,2,HCAP,,,29.64,3.3
2797.48,2,HCAP,,,12.44,8.28
2797.48,2,LHC,,,18.25,4.93
2797.48,2,LHC,,,24.41,0.89
2797.48,2,LHC,,,21.71,0.91
2797.58,2,LHC,,,22.5,11.53
2797.58,2,LHC,,,20.14,4.41
2797.58,2,HCAP,,,31.35,3.34
2797.58,2,HCAP,,,13.92,7.77
2797.58,2,LHC,,,26.22,0.41
2797.68,2,LHC,,,19.79,4.57
2797.78,2,LHC,,,19.81,4.59
2797.88,2,LHC,,,19.42,4.9
2797.88,2,HCAP,,,15.28,10.48
2797.98,2,LHC,,,19.24,5.04
2797.98,2,HCAP,,,14.91,11.0
2798.08,2,HCAP,,,14.54,11.29
2798.08,2,LHC,,,18.94,5.27
2798.08,2,HCAP,,,21.96,2.43
2798.18,2,HCAP,,,14.22,11.59
2798.18,2,HCAP,,,14.68,6.62
2798.18,2,LHC,,,18.83,5.16
2798.18,2,HCAP,,,21.9,2.31
2798.28,2,HCAP,,,13.82,11.97
2798.28,2,HCAP,,,14.44,7.56
2798.28,2,LHC,,,18.58,5.36
2798.28,2,HCAP,,,21.88,2.08
2798.38,2,HCAP,,,13.58,12.2
2798.38,2,LHC,,,18.37,5.54
2798.38,2,HCAP,,,14.35,7.71
2798.38,2,HCAP,,,21.81,1.98
2798.48,2,LHC,,,18.01,5.84
2798.48,2,HCAP,,,13.04,12.7
2798.48,2,HCAP,,,22.4,1.44
2798.48,2,HCAP,,,14.05,7.7
2798.48,2,HCAP,,,21.55,1.98
2798.58,2,LHC,,,22.35,4.33
