t_s,period,team,number,name,rx,ry
2337.08,2,HCAP,,,38.23,7.67
2337.18,2,HCAP,,,38.3,7.88
2337.28,2,HCAP,,,38.42,8.25
2337.38,2,HCAP,,,38.71,9.46
2337.48,2,HCAP,,,39.07,9.97
2337.58,2,HCAP,,,39.54,10.73
2337.68,2,HCAP,,,39.96,11.92
2337.78,2,HCAP,,,40.31,12.73
2337.88,2,HCAP,,,40.96,13.89
2337.98,2,HCAP,,,41.52,14.62
2338.08,2,HCAP,,,42.33,16.05
2338.18,2,HCAP,,,42.91,16.49
2338.28,2,HCAP,,,43.76,17.92
2338.38,2,HCAP,,,44.65,19.19
2338.48,2,HCAP,,,45.79,21.21
2338.58,2,HCAP,,,46.99,23.16
2338.68,2,HCAP,,,48.04,24.55
2338.78,2,HCAP,,,49.62,27.64
2338.88,2,HCAP,,,51.12,30.25
2336.78,2,LHC,,,49.99,7.14
2336.88,2,LHC,,,49.76,6.98
2336.98,2,LHC,,,49.48,6.62
2337.08,2,LHC,,,49.0,6.0
2337.18,2,LHC,,,49.03,6.23
2337.28,2,LHC,,,49.04,6.18
2337.38,2,LHC,,,48.84,6.04
2337.48,2,LHC,,,48.56,5.78
2337.58,2,LHC,,,48.47,5.82
2337.68,2,LHC,,,48.32,5.67
2337.88,2,LHC,,,47.9,5.71
2337.98,2,LHC,,,47.52,5.33
2338.08,2,LHC,,,47.41,5.48
2338.18,2,LHC,,,47.39,5.56
2338.28,2,LHC,,,46.86,5.01
2338.38,2,LHC,,,46.58,4.66
2338.48,2,LHC,,,46.41,4.6
2338.58,2,LHC,,,46.01,4.31
2338.68,2,LHC,,,45.86,4.29
2338.78,2,LHC,,,45.84,4.68
2338.88,2,LHC,,,45.3,3.89
2339.08,2,LHC,,,44.77,3.6
2339.18,2,LHC,,,44.55,3.32
2339.28,2,LHC,,,44.21,3.37
2339.38,2,LHC,,,43.93,3.24
2339.48,2,LHC,,,43.58,3.08
2339.58,2,LHC,,,43.3,3.0
2339.68,2,LHC,,,43.01,2.96
2339.78,2,LHC,,,42.92,2.63
2339.88,2,LHC,,,42.44,2.29
2340.08,2,LHC,,,41.92,2.46
2340.18,2,LHC,,,41.66,2.49
2340.28,2,LHC,,,41.22,2.27
2340.38,2,LHC,,,40.82,2.04
2340.58,2,LHC,,,39.9,1.31
2340.78,2,LHC,,,38.7,1.79
2341.88,2,LHC,,,30.86,1.91
2337.28,2,LHC,,,54.24,11.42
2337.38,2,LHC,,,55.04,12.57
2337.48,2,LHC,,,55.15,12.67
2337.58,2,LHC,,,55.02,12.35
2337.68,2,LHC,,,55.04,12.26
2337.78,2,LHC,,,55.01,12.65
2337.88,2,LHC,,,55.12,12.69
2337.98,2,LHC,,,55.59,13.31
2338.18,2,LHC,,,54.94,12.19
2341.38,2,LHC,,,55.13,14.13
2341.48,2,LHC,,,56.0,14.51
2341.58,2,LHC,,,56.92,15.41
2341.68,2,LHC,,,56.8,15.22
2341.78,2,LHC,,,52.34,13.64
2341.88,2,LHC,,,53.63,14.92
2341.98,2,LHC,,,54.64,15.85
2342.08,2,LHC,,,53.76,14.33
2342.18,2,LHC,,,53.16,13.5
2342.28,2,LHC,,,48.02,11.45
2342.38,2,LHC,,,48.21,11.49
2342.48,2,LHC,,,48.07,11.31
2342.58,2,LHC,,,48.3,11.32
2342.68,2,LHC,,,48.45,11.42
2342.78,2,LHC,,,44.32,10.5
2342.88,2,LHC,,,44.11,10.23
2342.98,2,LHC,,,44.67,10.88
2343.08,2,LHC,,,45.27,11.06
2343.18,2,LHC,,,46.03,11.57
2343.28,2,LHC,,,41.4,10.36
2343.38,2,LHC,,,41.64,10.56
2343.48,2,LHC,,,41.63,10.68
2343.58,2,LHC,,,42.14,10.79
2343.68,2,LHC,,,42.77,10.93
2343.78,2,LHC,,,38.1,9.91
2343.88,2,LHC,,,38.04,9.79
2343.98,2,LHC,,,38.33,10.74
2344.08,2,LHC,,,38.51,11.16
2344.18,2,LHC,,,38.89,11.78
2344.28,2,LHC,,,34.79,10.25
2344.38,2,LHC,,,34.96,10.15
2344.48,2,LHC,,,35.29,10.73
2344.58,2,LHC,,,35.69,11.49
2344.68,2,LHC,,,36.16,12.57
2344.78,2,LHC,,,33.93,12.93
2344.88,2,LHC,,,34.68,13.91
2344.98,2,LHC,,,34.95,14.98
2345.08,2,LHC,,,35.45,15.26
2345.18,2,LHC,,,35.75,16.78
2345.28,2,LHC,,,36.55,18.05
2345.38,2,LHC,,,37.15,19.58
2345.48,2,LHC,,,37.63,19.99
2345.58,2,LHC,,,38.13,20.08
2345.68,2,LHC,,,38.11,18.38
2337.68,2,HCAP,,,47.05,1.96
2338.18,2,HCAP,,,48.38,4.5
2339.08,2,HCAP,,,46.42,2.05
2339.28,2,HCAP,,,46.2,2.07
2339.38,2,HCAP,,,46.08,2.03
2339.68,2,LHC,,,35.9,4.52
2339.78,2,LHC,,,36.08,4.33
2339.88,2,LHC,,,36.24,4.69
2339.98,2,LHC,,,36.4,4.98
2340.08,2,LHC,,,36.5,5.22
2340.18,2,LHC,,,36.54,5.47
2340.28,2,LHC,,,36.55,6.06
2340.38,2,LHC,,,36.41,6.48
2340.48,2,LHC,,,36.25,6.59
2340.58,2,LHC,,,36.08,6.96
2340.68,2,LHC,,,35.8,7.38
2340.78,2,LHC,,,34.6,6.96
2340.88,2,LHC,,,34.2,7.06
2340.98,2,LHC,,,34.35,7.15
2341.08,2,LHC,,,34.42,6.97
2341.18,2,LHC,,,34.56,6.41
2339.78,2,HCAP,,,49.9,5.51
2339.88,2,HCAP,,,49.92,5.68
2339.98,2,HCAP,,,49.86,5.75
2340.08,2,HCAP,,,49.63,5.65
2340.18,2,HCAP,,,49.52,5.53
2340.28,2,HCAP,,,49.27,5.32
2340.38,2,HCAP,,,49.3,5.55
2340.48,2,HCAP,,,49.04,5.35
2340.58,2,HCAP,,,49.2,5.7
2340.88,2,HCAP,,,47.73,5.23
2341.78,2,HCAP,,,39.72,1.4
2341.88,2,HCAP,,,39.83,1.55
2342.08,2,HCAP,,,39.82,1.5
2342.18,2,HCAP,,,39.89,1.53
2342.28,2,HCAP,,,37.77,1.22
2342.38,2,HCAP,,,37.98,1.52
2342.48,2,HCAP,,,37.95,1.37
2342.58,2,HCAP,,,37.95,1.44
2342.68,2,HCAP,,,38.0,1.47
2342.78,2,HCAP,,,35.73,1.38
2342.88,2,HCAP,,,35.84,1.6
2342.98,2,HCAP,,,36.05,1.68
2343.08,2,HCAP,,,35.58,0.85
2341.08,2,HCAP,,,35.97,26.38
2341.18,2,HCAP,,,35.94,24.04
2341.28,2,HCAP,,,30.52,19.57
2341.38,2,HCAP,,,30.87,18.61
2341.48,2,HCAP,,,31.02,17.85
2341.58,2,HCAP,,,30.96,16.35
2341.68,2,HCAP,,,30.85,15.31
2341.78,2,HCAP,,,27.69,14.42
2341.88,2,HCAP,,,27.75,13.34
2341.98,2,HCAP,,,27.7,13.77
2342.08,2,HCAP,,,27.7,12.77
2342.18,2,HCAP,,,27.7,12.54
2342.28,2,HCAP,,,25.06,11.52
2342.48,2,HCAP,,,25.1,11.28
2342.58,2,HCAP,,,25.12,11.23
2342.68,2,HCAP,,,24.98,11.59
2342.78,2,HCAP,,,22.42,10.66
2342.88,2,HCAP,,,22.65,10.05
2342.98,2,HCAP,,,23.18,8.78
2343.08,2,HCAP,,,23.66,8.52
2343.18,2,HCAP,,,24.01,8.49
2343.28,2,HCAP,,,20.03,10.29
2343.38,2,HCAP,,,20.2,9.74
2343.48,2,HCAP,,,20.2,9.59
2343.58,2,HCAP,,,20.42,9.73
2343.68,2,HCAP,,,20.93,9.12
2343.78,2,HCAP,,,18.56,9.27
2343.88,2,HCAP,,,18.61,9.17
2343.98,2,HCAP,,,18.79,8.89
2344.08,2,HCAP,,,19.08,8.42
2344.18,2,HCAP,,,19.43,8.01
2344.28,2,HCAP,,,17.95,8.48
2344.38,2,HCAP,,,18.57,8.03
2344.48,2,HCAP,,,19.37,7.26
2341.08,2,LHC,,,40.37,8.7
2341.18,2,LHC,,,40.24,8.61
2341.28,2,LHC,,,36.2,6.26
2341.38,2,LHC,,,36.44,6.21
2341.48,2,LHC,,,36.34,5.57
2341.68,2,LHC,,,35.87,4.75
2341.78,2,LHC,,,33.54,3.86
2341.88,2,LHC,,,33.55,3.64
2341.98,2,LHC,,,33.41,3.47
2342.08,2,LHC,,,33.48,3.45
2342.18,2,LHC,,,33.36,3.26
2342.28,2,LHC,,,31.25,2.93
2342.38,2,LHC,,,31.21,2.83
2342.48,2,LHC,,,31.15,2.74
2342.58,2,LHC,,,31.03,2.76
2342.68,2,LHC,,,31.04,2.25
2342.78,2,LHC,,,28.75,1.81
2342.88,2,LHC,,,28.74,1.64
2342.98,2,LHC,,,28.78,1.57
2343.08,2,LHC,,,28.88,1.7
2343.18,2,LHC,,,29.01,1.81
2343.28,2,LHC,,,26.07,2.96
2343.38,2,LHC,,,26.02,2.89
2343.48,2,LHC,,,25.89,3.3
2343.58,2,LHC,,,26.05,3.09
2343.68,2,LHC,,,26.14,3.24
2343.78,2,LHC,,,24.03,3.07
2343.88,2,LHC,,,23.93,3.19
2343.98,2,LHC,,,23.99,3.16
2344.08,2,LHC,,,24.05,3.16
2344.18,2,LHC,,,24.13,3.33
2344.28,2,LHC,,,22.72,3.96
2344.38,2,LHC,,,22.93,4.25
2345.18,2,LHC,,,21.64,4.13
2345.28,2,LHC,,,21.83,4.09
2345.38,2,LHC,,,22.15,3.74
2345.48,2,LHC,,,22.44,3.49
2347.78,2,LHC,,,26.03,4.75
2347.98,2,LHC,,,26.2,6.58
2348.18,2,LHC,,,25.94,10.07
2348.48,2,LHC,,,26.77,9.81
2348.58,2,LHC,,,27.16,10.11
2348.68,2,LHC,,,27.42,10.68
2348.78,2,LHC,,,25.83,9.43
2348.88,2,LHC,,,26.02,9.91
2348.98,2,LHC,,,26.23,9.95
2341.58,2,LHC,,,48.56,13.62
2341.68,2,LHC,,,48.92,14.36
2341.78,2,LHC,,,45.62,13.47
2341.88,2,LHC,,,45.96,14.22
2341.98,2,LHC,,,46.38,14.87
2342.08,2,LHC,,,45.92,13.59
2342.18,2,LHC,,,45.52,12.77
2342.28,2,LHC,,,41.51,11.16
2342.38,2,LHC,,,41.59,10.99
2342.48,2,LHC,,,41.63,10.97
2342.58,2,LHC,,,41.58,10.57
2342.68,2,LHC,,,41.52,10.08
2342.78,2,LHC,,,37.82,7.89
2342.88,2,LHC,,,37.98,7.7
2342.98,2,LHC,,,38.2,7.57
2343.08,2,LHC,,,38.63,7.73
2343.18,2,LHC,,,39.04,7.51
2343.28,2,LHC,,,35.83,7.02
2343.38,2,LHC,,,35.99,6.74
2343.48,2,LHC,,,36.05,6.27
2343.58,2,LHC,,,36.45,6.45
2343.68,2,LHC,,,36.86,6.44
2343.78,2,LHC,,,33.55,5.52
2343.88,2,LHC,,,33.56,5.23
2343.98,2,LHC,,,33.63,4.97
2344.08,2,LHC,,,33.68,4.73
2344.18,2,LHC,,,33.79,4.92
2344.28,2,LHC,,,31.28,4.05
2344.38,2,LHC,,,31.41,3.94
2344.48,2,LHC,,,31.67,3.87
2344.58,2,LHC,,,31.84,4.01
2344.68,2,LHC,,,32.0,3.57
2344.78,2,LHC,,,30.21,3.51
2344.88,2,LHC,,,30.34,3.29
2344.98,2,LHC,,,30.24,3.26
2346.98,2,LHC,,,33.96,5.01
2347.08,2,LHC,,,34.18,5.72
2347.18,2,LHC,,,34.47,6.73
2347.28,2,LHC,,,35.12,7.25
2347.38,2,LHC,,,35.28,8.02
2341.68,2,HCAP,,,29.32,4.44
2341.78,2,HCAP,,,27.29,3.84
2341.88,2,HCAP,,,27.45,3.56
2341.98,2,HCAP,,,27.56,3.74
2342.08,2,HCAP,,,27.74,3.46
2342.18,2,HCAP,,,27.95,3.44
2342.28,2,HCAP,,,26.23,3.02
2342.38,2,HCAP,,,26.6,2.67
2342.48,2,HCAP,,,27.02,2.12
2341.68,2,HCAP,,,47.11,14.74
2341.78,2,HCAP,,,43.5,13.85
2341.88,2,HCAP,,,43.55,14.11
2341.98,2,HCAP,,,43.99,14.62
2342.08,2,HCAP,,,43.92,14.57
2342.18,2,HCAP,,,43.33,13.72
2342.28,2,HCAP,,,39.37,12.61
2342.38,2,HCAP,,,39.51,13.24
2342.48,2,HCAP,,,39.83,13.94
2342.58,2,HCAP,,,40.16,15.3
2342.68,2,HCAP,,,40.08,16.12
2342.78,2,HCAP,,,35.77,14.0
2342.88,2,HCAP,,,35.69,15.05
2342.98,2,HCAP,,,35.8,15.55
2343.08,2,HCAP,,,36.23,16.54
2343.18,2,HCAP,,,36.44,16.29
2343.28,2,HCAP,,,32.02,16.67
2343.38,2,HCAP,,,31.87,16.3
2343.48,2,HCAP,,,31.56,15.58
2343.58,2,HCAP,,,31.67,15.22
2343.68,2,HCAP,,,31.89,15.46
2343.78,2,HCAP,,,28.07,14.13
2343.88,2,HCAP,,,27.96,14.03
2343.98,2,HCAP,,,27.8,14.41
2344.08,2,HCAP,,,27.66,14.39
2344.18,2,HCAP,,,27.69,14.01
2344.28,2,HCAP,,,25.05,12.58
2344.38,2,HCAP,,,25.13,12.28
2344.48,2,HCAP,,,25.48,11.51
2344.58,2,HCAP,,,25.84,10.83
2344.78,2,HCAP,,,24.55,9.53
2344.88,2,HCAP,,,25.04,8.7
2344.98,2,HCAP,,,25.3,8.04
2345.08,2,HCAP,,,25.49,7.34
2345.18,2,HCAP,,,25.69,6.67
2345.28,2,HCAP,,,25.84,6.48
2345.38,2,HCAP,,,26.03,6.15
2345.48,2,HCAP,,,26.26,5.73
2345.58,2,HCAP,,,26.44,5.4
2345.68,2,HCAP,,,26.63,4.74
2345.88,2,HCAP,,,26.84,4.44
2346.18,2,HCAP,,,27.22,2.78
2341.88,2,LHC,,,34.26,1.19
2341.98,2,LHC,,,34.26,0.9
2342.08,2,LHC,,,34.22,1.05
2342.18,2,LHC,,,34.22,1.09
2342.28,2,LHC,,,32.28,0.74
2342.38,2,LHC,,,32.39,0.94
2342.48,2,LHC,,,32.37,0.94
2342.58,2,LHC,,,32.36,0.98
2342.68,2,LHC,,,32.34,0.84
2342.78,2,LHC,,,30.27,0.29
2342.88,2,LHC,,,30.29,0.31
2342.98,2,LHC,,,30.38,0.54
2344.58,2,LHC,,,23.66,4.39
2345.58,2,LHC,,,22.67,3.47
2345.68,2,LHC,,,22.97,3.15
2345.78,2,LHC,,,23.24,3.05
2345.88,2,LHC,,,23.57,2.72
2342.68,2,HCAP,,,46.5,6.43
2342.78,2,HCAP,,,43.01,5.44
2342.88,2,HCAP,,,43.21,5.57
2342.98,2,HCAP,,,43.62,5.85
2343.08,2,HCAP,,,44.24,6.11
2343.18,2,HCAP,,,45.05,6.76
2343.28,2,HCAP,,,41.15,5.37
2343.38,2,HCAP,,,41.34,5.12
2343.48,2,HCAP,,,41.6,5.32
2343.58,2,HCAP,,,42.1,5.24
2343.68,2,HCAP,,,42.68,5.13
2343.78,2,HCAP,,,38.72,4.23
2343.88,2,HCAP,,,38.85,4.01
2343.98,2,HCAP,,,39.12,4.09
2344.18,2,HCAP,,,39.54,3.64
2344.38,2,HCAP,,,36.51,2.22
2343.48,2,HCAP,,,34.44,2.78
2343.58,2,HCAP,,,34.83,3.38
2343.68,2,HCAP,,,35.08,3.43
2343.78,2,HCAP,,,32.2,2.97
2343.88,2,HCAP,,,32.16,3.3
2343.98,2,HCAP,,,32.19,3.25
2344.08,2,HCAP,,,32.18,3.47
2344.18,2,HCAP,,,32.27,3.87
2344.28,2,HCAP,,,29.99,3.55
2344.38,2,HCAP,,,30.05,3.73
2344.48,2,HCAP,,,30.19,3.93
2344.58,2,HCAP,,,30.31,3.92
2344.68,2,HCAP,,,30.38,4.21
2344.78,2,HCAP,,,28.63,4.25
2344.88,2,HCAP,,,28.74,4.5
2344.98,2,HCAP,,,28.71,4.5
2345.08,2,HCAP,,,28.5,4.58
2345.18,2,HCAP,,,28.31,4.78
2345.28,2,HCAP,,,28.14,5.03
2345.38,2,HCAP,,,27.98,5.27
2345.48,2,HCAP,,,27.89,5.33
2345.58,2,HCAP,,,27.85,5.44
2345.68,2,HCAP,,,27.83,5.57
2345.78,2,HCAP,,,27.87,5.58
2345.88,2,HCAP,,,27.87,5.74
2345.98,2,HCAP,,,27.94,5.76
2346.48,2,HCAP,,,28.98,4.48
2346.58,2,HCAP,,,29.16,4.47
2346.68,2,HCAP,,,29.33,4.96
2346.78,2,HCAP,,,29.55,4.72
2346.88,2,HCAP,,,29.7,5.07
2346.98,2,HCAP,,,29.89,4.99
2347.08,2,HCAP,,,30.01,5.03
2347.18,2,HCAP,,,30.28,4.94
2347.28,2,HCAP,,,30.99,5.01
2347.38,2,HCAP,,,31.18,4.9
2347.58,2,HCAP,,,30.66,8.65
2347.98,2,HCAP,,,34.41,15.1
2345.08,2,LHC,,,34.43,0.86
2345.18,2,LHC,,,34.43,0.86
2345.28,2,LHC,,,34.38,0.9
2345.38,2,LHC,,,34.38,0.87
2345.48,2,LHC,,,34.39,0.94
2345.58,2,LHC,,,34.4,0.99
2345.68,2,LHC,,,34.37,0.95
2345.78,2,LHC,,,34.43,0.83
2345.88,2,LHC,,,34.42,0.84
2345.98,2,LHC,,,34.43,0.98
2348.28,2,LHC,,,42.99,9.63
2348.38,2,LHC,,,42.27,8.63
2348.48,2,LHC,,,41.67,8.05
2348.58,2,LHC,,,41.79,7.71
2348.68,2,LHC,,,41.9,7.46
2348.78,2,LHC,,,38.59,5.77
2348.88,2,LHC,,,38.7,5.53
2348.98,2,LHC,,,38.8,5.77
2349.28,2,LHC,,,36.21,4.81
2349.38,2,LHC,,,36.29,4.2
2349.48,2,LHC,,,36.44,3.96
2345.08,2,HCAP,,,24.81,4.49
2345.18,2,HCAP,,,25.13,4.01
2345.28,2,HCAP,,,25.46,3.83
2346.88,2,LHC,,,27.55,3.51
2346.98,2,LHC,,,27.65,3.57
2347.08,2,LHC,,,27.78,3.35
2347.18,2,LHC,,,27.87,3.68
2347.58,2,LHC,,,28.61,7.24
2347.68,2,LHC,,,28.38,7.12
2347.88,2,LHC,,,30.38,12.29
2348.08,2,LHC,,,30.64,3.37
2348.18,2,LHC,,,30.35,3.43
2348.28,2,LHC,,,30.99,3.3
2348.38,2,LHC,,,30.92,3.35
2348.48,2,LHC,,,30.87,3.12
2348.58,2,LHC,,,31.19,3.26
2348.68,2,LHC,,,31.35,2.87
2350.08,2,LHC,,,26.88,2.12
2350.28,2,LHC,,,24.86,3.3
2350.38,2,LHC,,,24.95,3.53
2350.48,2,LHC,,,25.05,3.66
2350.58,2,LHC,,,25.16,3.98
2350.68,2,LHC,,,23.71,9.83
2350.78,2,LHC,,,21.44,9.04
2350.88,2,LHC,,,21.8,8.89
2350.98,2,LHC,,,22.36,8.4
2351.08,2,LHC,,,22.91,7.98
2351.18,2,LHC,,,23.34,7.83
2351.28,2,LHC,,,21.76,7.97
2351.38,2,LHC,,,22.32,7.63
2351.48,2,LHC,,,22.88,7.39
2351.58,2,LHC,,,23.44,7.0
2351.68,2,LHC,,,23.88,7.01
2351.78,2,LHC,,,22.37,6.92
2351.88,2,LHC,,,22.78,6.61
2351.98,2,LHC,,,22.75,6.6
2352.48,2,LHC,,,25.61,7.88
2352.58,2,LHC,,,25.7,7.12
2352.68,2,LHC,,,26.18,6.4
2352.78,2,LHC,,,23.19,7.81
2352.88,2,LHC,,,23.47,7.68
2346.98,2,LHC,,,31.16,4.53
2347.08,2,LHC,,,31.27,4.93
2347.18,2,LHC,,,31.29,5.41
2347.28,2,LHC,,,31.86,6.44
2347.38,2,LHC,,,31.88,6.9
2347.78,2,LHC,,,36.1,12.41
2347.18,2,HCAP,,,27.7,8.76
2347.28,2,HCAP,,,28.33,8.8
2347.38,2,HCAP,,,28.28,8.82
2347.48,2,HCAP,,,27.75,8.8
2347.58,2,HCAP,,,27.34,8.86
2347.68,2,HCAP,,,26.96,8.98
2347.88,2,HCAP,,,29.11,7.93
2347.98,2,HCAP,,,28.51,8.44
2348.08,2,HCAP,,,27.8,14.43
2348.18,2,HCAP,,,27.65,9.22
2348.28,2,HCAP,,,28.31,9.68
2348.38,2,HCAP,,,28.17,10.1
2348.48,2,HCAP,,,28.15,9.93
2348.58,2,HCAP,,,28.37,10.32
2348.68,2,HCAP,,,28.53,10.57
2348.78,2,HCAP,,,26.58,10.4
2348.88,2,HCAP,,,26.67,10.39
2350.78,2,HCAP,,,15.68,12.4
2352.18,2,HCAP,,,10.94,14.94
2352.28,2,HCAP,,,10.77,15.33
2352.38,2,HCAP,,,10.95,14.65
2352.48,2,HCAP,,,11.09,14.03
2352.58,2,HCAP,,,11.56,13.02
2352.68,2,HCAP,,,11.99,12.02
2352.78,2,HCAP,,,11.06,11.08
2355.78,2,HCAP,,,11.99,7.38
2356.08,2,HCAP,,,10.32,9.19
2356.18,2,HCAP,,,10.76,9.05
2356.28,2,HCAP,,,11.81,7.54
2356.38,2,HCAP,,,11.6,7.77
2356.58,2,HCAP,,,11.72,7.64
2356.68,2,HCAP,,,11.73,7.63
2356.78,2,HCAP,,,11.7,7.66
2356.88,2,HCAP,,,11.66,7.7
2356.98,2,HCAP,,,11.58,7.78
2357.08,2,HCAP,,,11.6,7.76
2357.18,2,HCAP,,,11.55,7.81
2357.28,2,HCAP,,,11.55,7.81
2357.38,2,HCAP,,,11.56,7.81
2357.48,2,HCAP,,,11.7,7.66
2357.58,2,HCAP,,,11.59,7.78
2357.68,2,HCAP,,,11.6,7.76
2357.78,2,HCAP,,,11.53,7.69
2357.88,2,HCAP,,,11.55,7.67
2357.98,2,HCAP,,,11.55,7.66
2358.08,2,HCAP,,,11.6,7.6
2358.18,2,HCAP,,,11.55,7.66
2358.28,2,HCAP,,,11.61,7.59
2358.38,2,HCAP,,,11.62,7.58
2358.58,2,HCAP,,,12.85,6.16
2359.58,2,HCAP,,,11.97,7.69
2347.28,2,LHC,,,29.27,6.83
2347.38,2,LHC,,,29.36,7.14
2347.48,2,LHC,,,28.91,7.29
2347.78,2,LHC,,,31.41,11.42
2348.18,2,LHC,,,32.07,16.22
2348.28,2,LHC,,,32.0,17.44
2348.38,2,LHC,,,31.37,18.76
2348.48,2,LHC,,,30.66,19.21
2348.58,2,LHC,,,30.21,20.76
2348.68,2,LHC,,,29.9,22.61
2348.78,2,LHC,,,26.66,19.72
2348.88,2,LHC,,,26.16,19.54
2348.98,2,LHC,,,25.53,21.27
2349.08,2,LHC,,,25.13,21.78
2349.18,2,LHC,,,24.55,22.93
2349.28,2,LHC,,,20.36,25.24
2349.38,2,LHC,,,19.37,27.92
2349.48,2,LHC,,,18.09,31.64
2351.18,2,LHC,,,0.49,31.35
2351.28,2,LHC,,,-1.48,31.81
2351.38,2,LHC,,,0.61,28.74
2351.48,2,LHC,,,1.83,27.22
2351.58,2,LHC,,,3.6,24.91
2351.68,2,LHC,,,4.31,24.43
2351.78,2,LHC,,,4.81,20.65
2351.88,2,LHC,,,6.79,18.3
2351.98,2,LHC,,,7.79,16.86
2352.08,2,LHC,,,8.85,15.22
2352.18,2,LHC,,,9.4,14.38
2352.28,2,LHC,,,10.04,13.8
2352.38,2,LHC,,,10.44,12.95
2352.88,2,LHC,,,11.41,10.22
2354.08,2,LHC,,,17.2,4.57
2354.18,2,LHC,,,16.98,4.77
2354.28,2,LHC,,,16.91,4.75
2347.68,2,LHC,,,27.84,23.5
2347.78,2,LHC,,,30.34,30.48
2348.58,2,HCAP,,,22.52,9.41
2348.68,2,HCAP,,,22.29,10.47
2348.78,2,HCAP,,,20.1,11.62
2348.88,2,HCAP,,,19.58,12.96
2349.08,2,HCAP,,,19.13,14.02
2349.18,2,HCAP,,,18.36,16.57
2349.28,2,HCAP,,,14.96,19.27
2349.38,2,HCAP,,,14.4,19.86
2349.48,2,HCAP,,,16.94,12.9
2349.58,2,HCAP,,,14.44,18.08
2349.68,2,HCAP,,,12.27,22.57
2349.78,2,HCAP,,,8.58,25.29
2349.88,2,HCAP,,,7.72,27.15
2349.98,2,HCAP,,,7.78,27.14
2350.08,2,HCAP,,,7.63,27.44
2350.18,2,HCAP,,,7.33,27.5
2350.28,2,HCAP,,,7.49,22.64
2350.38,2,HCAP,,,6.27,24.57
2350.48,2,HCAP,,,7.49,22.29
2350.58,2,HCAP,,,8.85,20.19
2350.68,2,HCAP,,,9.12,19.85
2350.88,2,HCAP,,,9.83,12.96
2350.98,2,HCAP,,,10.18,12.49
2351.08,2,HCAP,,,10.66,11.99
2351.18,2,HCAP,,,11.07,11.64
2351.28,2,HCAP,,,9.73,12.77
2351.38,2,HCAP,,,10.36,12.13
2352.98,2,HCAP,,,9.51,10.01
2353.38,2,HCAP,,,8.08,11.53
2353.58,2,HCAP,,,11.36,8.39
2353.68,2,HCAP,,,10.99,8.58
2353.78,2,HCAP,,,10.59,8.83
2353.88,2,HCAP,,,10.25,8.97
2353.98,2,HCAP,,,10.03,8.91
2354.08,2,HCAP,,,9.5,9.12
2354.18,2,HCAP,,,8.76,9.56
2354.28,2,HCAP,,,7.66,10.36
2354.38,2,HCAP,,,7.03,10.72
2354.48,2,HCAP,,,6.28,11.14
2354.88,2,HCAP,,,7.26,10.0
2354.98,2,HCAP,,,6.96,10.28
2355.08,2,HCAP,,,7.02,10.19
2355.18,2,HCAP,,,6.94,10.26
2355.28,2,HCAP,,,6.18,10.92
2355.38,2,HCAP,,,6.03,11.03
2355.48,2,HCAP,,,5.27,11.67
2355.58,2,HCAP,,,5.21,11.6
2355.68,2,HCAP,,,4.84,11.88
2355.78,2,HCAP,,,4.31,12.34
2355.88,2,HCAP,,,3.84,12.75
2355.98,2,HCAP,,,3.47,13.08
2356.08,2,HCAP,,,2.86,13.63
2356.18,2,HCAP,,,2.79,13.66
2356.28,2,HCAP,,,2.07,14.29
2356.38,2,HCAP,,,1.86,14.4
2356.48,2,HCAP,,,1.24,14.91
2356.58,2,HCAP,,,0.65,15.36
2356.68,2,HCAP,,,0.14,15.73
2356.78,2,HCAP,,,-0.21,15.94
2356.88,2,HCAP,,,-0.5,16.06
2348.68,2,HCAP,,,32.04,4.8
2349.08,2,HCAP,,,29.94,4.71
2349.18,2,HCAP,,,29.94,5.06
2349.28,2,HCAP,,,27.81,5.33
2349.38,2,HCAP,,,27.72,5.75
2349.48,2,HCAP,,,27.58,6.22
2349.58,2,HCAP,,,27.53,6.71
2349.68,2,HCAP,,,27.42,7.19
2349.78,2,HCAP,,,25.36,7.41
2349.88,2,HCAP,,,25.28,7.21
2350.08,2,HCAP,,,24.32,10.39
2350.18,2,HCAP,,,24.6,10.25
2350.28,2,HCAP,,,22.18,10.52
2350.38,2,HCAP,,,22.53,10.39
2350.48,2,HCAP,,,22.86,10.17
2350.58,2,HCAP,,,23.16,10.11
2351.68,2,HCAP,,,17.11,13.55
2351.78,2,HCAP,,,16.2,12.52
2351.88,2,HCAP,,,16.62,12.0
2351.98,2,HCAP,,,16.73,11.47
2348.68,2,HCAP,,,23.77,8.24
2348.78,2,HCAP,,,21.64,9.17
2348.88,2,HCAP,,,21.33,9.82
2348.98,2,HCAP,,,21.32,9.66
2349.08,2,HCAP,,,21.41,8.9
2349.18,2,HCAP,,,21.2,9.26
2349.98,2,HCAP,,,15.55,13.54
2350.08,2,HCAP,,,15.81,12.85
2350.18,2,HCAP,,,15.81,12.85
2350.28,2,HCAP,,,13.59,12.96
2350.38,2,HCAP,,,13.8,12.56
2350.48,2,HCAP,,,14.01,12.5
2350.58,2,HCAP,,,14.52,12.2
2350.68,2,HCAP,,,14.98,11.65
2350.78,2,HCAP,,,13.0,10.98
2350.88,2,HCAP,,,13.3,10.74
2350.98,2,HCAP,,,13.79,10.21
2351.18,2,HCAP,,,14.9,9.41
